"specificEpithet","n","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"mexicana",200,11535441,"LSU",1981,5,12,"1981-05-12","Mississippi","amite","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535441",-90.8094826630169,31.1763376449972,"county_centroid"
"mexicana",200,21186203,"ANHC",2004,7,20,"2004-07-20","Arkansas","Saline","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186203",-92.84065,34.63937,"geo_referenced"
"mexicana",200,5894905,"MISS",1967,7,3,"1967-07-03","Mississippi","amite","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894905",-90.8094826630169,31.1763376449972,"county_centroid"
"mexicana",200,12877060,"UARK",NA,NA,NA,"","Arkansas","crawford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877060",-94.2517575424175,35.584397199214,"county_centroid"
"mexicana",200,16491703,"UOS",8,7,29,"2008-07-29","Tennessee","Franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491703",-85.919406,35.128136,"geo_referenced"
"mexicana",200,5894930,"MISS",1969,9,9,"1969-09-09","Mississippi","scott","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894930",-89.5395490924115,32.4109260424355,"county_centroid"
"mexicana",200,13573869,"TEX",1934,4,21,"1934-04-21","Texas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573869",-96.4021888007441,30.2186997253777,"county_centroid"
"mexicana",200,9176977,"LSU",1980,10,3,"1980-10-03","Louisiana","sabine","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176977",-93.5560874153071,31.5695481549764,"county_centroid"
"mexicana",200,22620212,"KANU",1965,4,20,"1965-04-20","Kansas","Pottawatomie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620212",-96.41277,39.47097,"geo_referenced"
"mexicana",200,16920080,"NCU",NA,NA,NA,"","Mississippi","carroll","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920080",-89.922986697285,33.4510174924505,"county_centroid"
"mexicana",200,12509352,"WCUH",NA,NA,NA,"","Louisiana","evangeline","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509352",-92.404514786544,30.7335604553653,"county_centroid"
"mexicana",200,22620178,"KANU",1966,5,17,"1966-05-17","Kansas","Marshall","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620178",-96.454382,39.763533,"geo_referenced"
"mexicana",200,16816167,"UA",1969,5,9,"1969-05-09","Alabama","Greene","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816167",-88.00611,32.76305,"geo_referenced"
"mexicana",200,12877129,"UARK",NA,NA,NA,"","Arkansas","lafayette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877129",-93.606661421653,33.23929762587,"county_centroid"
"mexicana",200,22679994,"KANU",2003,4,29,"2003-04-29","Oklahoma","Comanche","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22679994",-98.7236111,34.7325,"geo_referenced"
"mexicana",200,22620017,"KANU",1975,5,20,"1975-05-20","Kansas","Ford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620017",-99.98112,37.75964,"geo_referenced"
"mexicana",200,19749858,"CAU",1978,4,6,"1978-04-06","Arkansas","Crittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19749858",-90.261361,35.372698,"geo_referenced"
"mexicana",200,9176801,"LSU",1990,6,14,"1990-06-14","Louisiana","avoyelles","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176801",-92.0056509529054,31.0800913864493,"county_centroid"
"mexicana",200,5465865,"EKY",1999,6,7,"1999-06-07","Kentucky","harrison","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465865",-84.3300282090059,38.4375268966359,"county_centroid"
"mexicana",200,3848970,"APSC",2000,6,27,"2000-06-27","Tennessee","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848970",-87.3853334011838,36.4974525973869,"county_centroid"
"mexicana",200,16919976,"NCU",NA,NA,NA,"","Alabama","marengo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16919976",-87.7783120188051,32.2512324336624,"county_centroid"
"mexicana",200,12877072,"UARK",NA,NA,NA,"","Arkansas","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877072",-93.8983096337508,35.5054675778763,"county_centroid"
"mexicana",200,12877008,"UARK",1937,8,0,"1937-08-00","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877008",-93.918741,36.461855,"geo_referenced"
"mexicana",200,22656719,"KANU",2006,4,6,"2006-04-06","Kansas","Anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22656719",-95.2526,38.1815,"geo_referenced"
"mexicana",200,5894931,"MISS",1967,5,10,"1967-05-10","Mississippi","simpson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894931",-89.9251760344302,31.9163434947482,"county_centroid"
"mexicana",200,12877031,"UARK",1973,7,0,"1973-07-00","Arkansas","clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877031",-90.4250164765273,36.371796158692,"county_centroid"
"mexicana",200,22620188,"KANU",1969,5,5,"1969-05-05","Kansas","Anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620188",-95.24192,38.30957,"geo_referenced"
"mexicana",200,12877054,"UARK",NA,NA,NA,"","Arkansas","crawford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877054",-94.2517575424175,35.584397199214,"county_centroid"
"mexicana",200,12877161,"UARK",NA,NA,NA,"","Arkansas","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877161",-93.6583185509703,34.5477290251178,"county_centroid"
"mexicana",200,21186202,"ANHC",2005,5,29,"2005-05-29","Arkansas","van buren","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186202",-92.5262734495765,35.5736545483683,"county_centroid"
"mexicana",200,22620205,"KANU",1967,5,4,"1967-05-04","Kansas","Wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620205",-95.73477,37.41832,"geo_referenced"
"mexicana",200,22530954,"KANU",1997,6,27,"1997-06-27","Kansas","Johnson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22530954",-94.637368,38.82939,"geo_referenced"
"mexicana",200,13573885,"TEX",1947,4,7,"1947-04-07","Texas","grayson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573885",-96.683078019833,33.6263792831409,"county_centroid"
"mexicana",200,19212160,"UCHT",NA,NA,NA,"","Missouri","oregon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212160",-91.4172082481006,36.6844190097077,"county_centroid"
"mexicana",200,12877154,"UARK",NA,NA,NA,"","Arkansas","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877154",-93.6583185509703,34.5477290251178,"county_centroid"
"mexicana",200,16920040,"NCU",NA,NA,NA,"","Louisiana","bienville","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920040",-93.0484688900898,32.3501944215807,"county_centroid"
"mexicana",200,12877015,"UARK",1929,5,24,"1929-05-24","Arkansas","benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877015",-94.264025994959,36.3416775500572,"county_centroid"
"mexicana",200,10246781,"APCR",NA,NA,NA,"","Arkansas","yell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246781",-93.413702711886,35.0045598183947,"county_centroid"
"mexicana",200,25160670,"SAT",1977,3,25,"1977-03-25","Texas","mason","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160670",-99.2422906128971,30.7128872295542,"county_centroid"
"mexicana",200,21762251,"APSC",NA,NA,NA,"","Kentucky","jessamine","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21762251",-84.579142459876,37.8705182247245,"county_centroid"
"mexicana",200,16920053,"NCU",NA,NA,NA,"","Louisiana","claiborne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920053",-92.995141578664,32.8254574917373,"county_centroid"
"mexicana",200,12911695,"UARK",1954,8,30,"1954-08-30","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911695",-94.2216888134588,35.9760941259323,"county_centroid"
"mexicana",200,13497863,"TEX",1954,2,28,"1954-02-28","Texas","bell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497863",-97.4841279396549,31.0402541427815,"county_centroid"
"mexicana",200,16816168,"UA",2008,5,2,"2008-05-02","Alabama","Marengo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816168",-87.89222,32.51778,"geo_referenced"
"mexicana",200,5894907,"MISS",1988,5,1,"1988-05-01","Mississippi","clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894907",-88.7822852479268,33.6570335514404,"county_centroid"
"mexicana",200,21268930,"UAM",1990,3,28,"1990-03-28","Arkansas","phillips","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268930",-90.8502378885733,34.4359320214337,"county_centroid"
"mexicana",200,15369747,"NCU",1967,5,11,"1967-05-11","Alabama","walker","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369747",-87.2891788824212,33.8132904375486,"county_centroid"
"mexicana",200,22620216,"KANU",1958,7,26,"1958-07-26","Kansas","Jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620216",-95.32848,39.21624,"geo_referenced"
"mexicana",200,5733566,"LSU",1980,3,13,"1980-03-13","Texas","travis","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5733566",-97.7769968178839,30.3286754214639,"county_centroid"
"mexicana",200,5894911,"MISS",1966,6,9,"1966-06-09","Mississippi","jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894911",-91.0365474121205,31.7380923559426,"county_centroid"
"mexicana",200,10246812,"APCR",NA,NA,NA,"","Arkansas","pope","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246812",-93.0333960172532,35.4408190819314,"county_centroid"
"mexicana",200,9176805,"LSU",1988,4,20,"1988-04-20","Louisiana","acadia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176805",-92.4071602007225,30.2990919739947,"county_centroid"
"mexicana",200,13422268,"LL",1945,3,16,"1945-03-16","Texas","tarrant","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422268",-97.291324384651,32.7666875819859,"county_centroid"
"mexicana",200,22620215,"KANU",1975,6,8,"1975-06-08","Kansas","Rush","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620215",-99.30846,38.45843,"geo_referenced"
"mexicana",200,16145359,"UARK",2003,6,4,"2003-06-04","Arkansas","arkansas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16145359",-91.3733486189687,34.2966905705236,"county_centroid"
"mexicana",200,12876992,"UARK",1990,4,13,"1990-04-13","Arkansas","baxter","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876992",-92.3434614096424,36.2916046024747,"county_centroid"
"mexicana",200,15436979,"APSC",NA,NA,NA,"","Alabama","marengo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15436979",-87.7783120188051,32.2512324336624,"county_centroid"
"mexicana",200,26394342,"TAC",NA,NA,NA,"2007-05-07","Texas","Erath","https://midwestherbaria.org/portal/collections/individual/index.php?occid=26394342",-98.210033,32.24815,"geo_referenced"
"mexicana",200,12508920,"DUKE",NA,NA,NA,"","Mississippi","amite","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508920",-90.8094826630169,31.1763376449972,"county_centroid"
"americana",200,16080475,"FLAS",2012,7,21,"2012-07-21","Illinois","Perry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080475",-89.3767667,38.0404333,"geo_referenced"
"americana",200,5465713,"EKY",1999,6,22,"1999-06-22","Kentucky","bracken","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465713",-84.0872046301352,38.6963500376401,"county_centroid"
"americana",200,18326455,"HTTU",NA,NA,NA,"","Tennessee","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=18326455",-85.6739024514981,36.3705146640277,"county_centroid"
"americana",200,19444193,"BEREA",NA,NA,NA,"","Illinois","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19444193",-89.3829685512741,37.7874459140245,"county_centroid"
"americana",200,16912642,"NCU",NA,NA,NA,"","Virginia","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912642",-79.8884318461432,36.9894221224489,"county_centroid"
"americana",200,16514005,"COLO",NA,NA,NA,"","Missouri","pulaski","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514005",-92.2031697888428,37.8203346628702,"county_centroid"
"americana",200,5894074,"MISS",1976,6,26,"1976-06-26","Mississippi","tishomingo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894074",-88.2445222765255,34.7439273806147,"county_centroid"
"americana",200,20393125,"PH",1861,4,NA,"1861-04-00","Pennsylvania","Philadelphia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393125",-75.239762,39.966592,"geo_referenced"
"americana",200,15369823,"NCU",2003,5,12,"2003-05-12","Virginia","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369823",-79.8884318461432,36.9894221224489,"county_centroid"
"americana",200,5267442,"WIS",1976,5,8,"1976-05-08","Wisconsin","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267442",-90.4268056530437,43.3818592065983,"county_centroid"
"americana",200,14415707,"CLEMS",NA,NA,NA,"","South Carolina","berkeley","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14415707",-79.9464812753089,33.2037332734092,"county_centroid"
"americana",200,19444199,"BEREA",NA,NA,NA,"","Kentucky","trigg","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19444199",-87.8701233346164,36.8038046118575,"county_centroid"
"americana",200,21298176,"APSC",NA,NA,NA,"","Michigan","cheboygan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21298176",-84.5057642154375,45.4478880424666,"county_centroid"
"americana",200,5063097,"WIS",1997,5,25,"1997-05-25","Wisconsin","dane","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5063097",-89.4205038345403,43.0681614498418,"county_centroid"
"americana",200,5734174,"LSU",1966,4,9,"1966-04-09","Texas","newton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734174",-93.7512627519058,30.803785873531,"county_centroid"
"americana",200,4209112,"BRY",1986,3,7,"1986-03-07","Utah","Washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4209112",-114.02103,37.14455,"geo_referenced"
"americana",200,13793104,"COLO",1961,5,9,"1961-05-09","Colorado","jefferson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793104",-105.248553060968,39.5905301500173,"county_centroid"
"americana",200,13268965,"TENN",NA,NA,NA,"","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13268965",-83.9379873056303,35.9929404371036,"county_centroid"
"americana",200,22620025,"KANU",1975,4,25,"1975-04-25","Kansas","Johnson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620025",-94.92723,38.83903,"geo_referenced"
"americana",200,15369678,"NCU",1958,7,15,"1958-07-15","North Carolina","haywood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369678",-82.9841544017146,35.5605986573285,"county_centroid"
