coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
4019638,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,bcc32151-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b2b53989-d28f-4f1f-8470-3270d7df4749,"2014-02-21 18:08:59"
4019645,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bcc32afa-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:ef079653-f269-487a-925a-688b5ac4df87,"2014-02-21 18:08:59"
4022524,unknown,,unknown,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,bb606465-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:3e772b02-f542-40c5-a2a3-e2c63af86776,"2014-02-21 18:08:59"
4028482,unknown,,unknown,,"Prunus serotina",1,,Prunus,serotina,,,,bcfeaf75-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b71fad09-8186-4cdf-9c19-147aaf08847c,"2014-02-21 18:08:59"
4029147,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bb7b4e87-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:f00260e9-27dd-42a5-ba85-7027ccde2c32,"2014-02-21 18:08:59"
4031457,unknown,,unknown,,"Prunus emarginata",1,,Prunus,emarginata,,,,bd18c522-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e4b6b4c3-98ce-4494-b2f5-eea68463dea9,"2014-02-21 18:08:59"
4032032,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bb809526-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:65ee9f40-f262-489e-a12a-fd77d06da718,"2014-02-21 18:08:59"
4032553,unknown,,unknown,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,bb822371-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:90b987fa-3db7-472a-9081-f3f9b89ff306,"2014-02-21 18:08:59"
4033224,unknown,,unknown,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,bb836542-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b99ad333-6f6f-4b57-aa3b-17b93233f71c,"2014-02-21 18:08:59"
4033678,unknown,,unknown,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,bb8457e7-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:55af5766-2bd2-4fbb-9127-8559f41cc5c6,"2014-02-21 18:08:59"
4039142,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bd59e8b2-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:d232144f-c673-4e68-9a9f-d2d88d183f9c,"2014-02-21 18:08:59"
4045268,unknown,,unknown,,"Prunus emarginata var. emarginata",1,,Prunus,emarginata,var.,emarginata,,bba60eea-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:97ec2c83-2095-430a-9e91-90ffe9e173cc,"2014-02-21 18:08:59"
4049012,unknown,,unknown,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,bba9371c-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:18d7aec9-da32-4d5d-9af3-108c653d7666,"2014-02-21 18:08:59"
4049013,unknown,,unknown,,"Prunus angustifolia",1,,Prunus,angustifolia,,,,bdafc75c-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e8829359-33a1-4b4f-984d-3f6769479c18,"2014-02-21 18:08:59"
4058604,unknown,,unknown,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,bbba7fb2-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b0a6e8e4-b4e5-46d5-8c7e-bb844456eae2,"2014-02-21 18:08:59"
4061241,unknown,,unknown,,"Prunus serotina",1,,Prunus,serotina,,,,be1d1fab-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:2d8a70d2-2961-4e30-ac53-24cd911499ee,"2014-02-21 18:08:59"
4061565,"Y. Chauvin,",,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,be1fb529-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:f1454323-bb06-4a07-b53a-c394d563b903,"2014-02-21 18:08:59"
4062402,unknown,,unknown,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,bbbe590e-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:07aee897-344d-47bb-8a38-1fac7e73f0ed,"2014-02-21 18:08:59"
4062758,unknown,,unknown,,"Prunus pensylvanica",1,,Prunus,pensylvanica,,,,be29b3f6-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:2b20335d-9553-4e04-b4cc-0b19d9f3a57d,"2014-02-21 18:08:59"
4066915,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,be54c594-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e6d0f719-d2a0-426c-9f04-7ec14284b893,"2014-02-21 18:08:59"
4081235,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bed18468-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:87dc3043-12eb-4891-b12e-9a481e18d933,"2014-02-21 18:08:59"
4081322,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bed23b7a-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:971b8b1f-9a21-4b2b-800c-cbb7d0b1c0bf,"2014-02-21 18:08:59"
4092503,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,bf2e2a81-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:5af242ad-4639-4a70-b6a4-96b3f98a5c54,"2014-02-21 18:08:59"
4092505,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,bf2e2c25-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:4ccddc15-e4ff-44ea-831d-1cbf5357f87a,"2014-02-21 18:08:59"
4092507,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,bf2e2dcd-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:7bb06820-1a2d-4a63-b011-5d73cbf53a14,"2014-02-21 18:08:59"
4092508,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,bf2e2f71-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:f529b17c-deef-4082-9534-9750710e3359,"2014-02-21 18:08:59"
4092509,"A.S. Nelson,",,unknown,,"Prunus americana",1,,Prunus,americana,,,,bf2e3125-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:c395e28e-8da6-4a1f-a69b-1447ea0b34dc,"2014-02-21 18:08:59"
4092511,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,bf2e32d9-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:744f85bf-0b18-4808-9315-2e701c7e469e,"2014-02-21 18:08:59"
4092512,unknown,,unknown,,"Prunus americana",1,,Prunus,americana,,,,bf2e3487-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:1d6fc620-056b-4e0a-bb1a-d03fd26b60c2,"2014-02-21 18:08:59"
4092513,unknown,,unknown,,"Prunus avium",1,,Prunus,avium,,,,bf2e3628-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b07cd0d4-e4cc-408e-83a1-fcccac81f50e,"2014-02-21 18:08:59"
4092514,unknown,,unknown,,"Prunus cerasifera",1,,Prunus,cerasifera,,,,bf2e37d0-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:d91cda5a-3291-4eb6-980e-6d11505cc659,"2014-02-21 18:08:59"
4092516,unknown,,unknown,,"Prunus cerasus",1,,Prunus,cerasus,,,,bf2e3b15-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:9ab616df-4419-40be-b743-314dc5c57d89,"2014-02-21 18:08:59"
4092517,"Sivinski, Robert",,2011-01-01,,"Prunus virginiana var. melanocarpa",1,,Prunus,virginiana,var.,melanocarpa,,c03f10f3-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:fa97a5e6-e5d2-4346-9f50-8379fd7b0936,"2014-02-21 18:08:59"
4092517,unknown,,unknown,,"Prunus demissa melanocarpo",0,,,,,,,bbfb9f0c-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e3802931-26f6-4f65-856e-86372adc867a,"2014-02-21 18:08:59"
4092519,"K. Wallwork,",,unknown,,"Prunus emarginata",1,,Prunus,emarginata,,,,bf2e3e71-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:2340f48c-4017-493f-b868-a9d6a99a3021,"2014-02-21 18:08:59"
4092524,unknown,,unknown,,"Prunus emarginata",1,,Prunus,emarginata,,,,bf2e4528-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b9536cea-104d-4afc-876e-14ddeb5e9de9,"2014-02-21 18:08:59"
4092587,unknown,,unknown,,"Prunus emarginata var. emarginata",1,,Prunus,emarginata,var.,emarginata,,bbfc0376-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:969cfcfc-9fad-43ba-86f7-bc1b204a354a,"2014-02-21 18:08:59"
4092589,unknown,,unknown,,"Prunus emarginata",1,,Prunus,emarginata,,,,bf2e72c6-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:49b05918-67ec-46b9-903d-6cee44857cfc,"2014-02-21 18:08:59"
4092592,unknown,,unknown,,"Prunus emarginata var. emarginata",1,,Prunus,emarginata,var.,emarginata,,bbfc0ea3-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:20d8d132-5c6f-423d-b7c4-8440efb519bc,"2014-02-21 18:08:59"
4092596,unknown,,unknown,,"Prunus emarginata",1,,Prunus,emarginata,,,,bf2e750d-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:3bbd8649-434a-4ff8-ad78-e06f89e865d2,"2014-02-21 18:08:59"
4092598,unknown,,unknown,,"Prunus emarginata",1,,Prunus,emarginata,,,,bf2e76ef-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:8c14e10b-4e20-4c05-a93d-175334372f52,"2014-02-21 18:08:59"
4092600,unknown,,unknown,,"Prunus emarginata",1,,Prunus,emarginata,,,,bf2e78a0-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:08a1f68f-4927-4348-8320-041dca96e416,"2014-02-21 18:08:59"
4092602,unknown,,unknown,,"Prunus emarginata var. emarginata",1,,Prunus,emarginata,var.,emarginata,,bbfc39fc-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:65e1f174-a1cd-4ece-badf-d0ae28aaa27b,"2014-02-21 18:08:59"
4092740,"B. Gustafson, W.C. Martin and R. Fletcher,",,unknown,,"Prunus fasciculata",1,,Prunus,fasciculata,,,,bf2edb3f-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:a45df421-5c90-42ef-b948-752ad3d0c97c,"2014-02-21 18:08:59"
4092742,"B. Gustafson, W.C. Martin and R. Fletcher,",,unknown,,"Prunus fasciculata",1,,Prunus,fasciculata,,,,bf2ee28d-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:a632093a-3aff-4dd5-ae7f-771ad8a86ee6,"2014-02-21 18:08:59"
4092743,unknown,,unknown,,"Prunus fasciculata",1,,Prunus,fasciculata,,,,bf2ef653-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:5cfed225-0949-416a-879e-c2f2c7ffbec0,"2014-02-21 18:08:59"
4092744,unknown,,unknown,,"Prunus fasciculata",1,,Prunus,fasciculata,,,,bf2ef8de-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:64f73794-a6b6-473d-8a32-724367268a54,"2014-02-21 18:08:59"
4092745,unknown,,unknown,,"Prunus pensylvanica",1,,Prunus,pensylvanica,,,,bf2efb2d-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:0014c3b9-6c8e-4a71-80b5-fec894facce2,"2014-02-21 18:08:59"
4092746,unknown,,unknown,,"Prunus pensylvanica",1,,Prunus,pensylvanica,,,,bf2efd41-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:c31ce639-8aa1-453d-8411-51437ef4368c,"2014-02-21 18:08:59"
4092747,unknown,,unknown,,"Prunus pumila",1,,Prunus,pumila,,,,bf2f006a-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e1088376-bf93-4c9f-8b88-70ea44a9d28a,"2014-02-21 18:08:59"
4092748,unknown,,unknown,,"Prunus ilicifolia subsp. lyonii",1,,Prunus,ilicifolia,subsp.,lyonii,,bbff6425-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:163ecf16-4bf2-4829-84f9-562859e1b3c1,"2014-02-21 18:08:59"
4092749,unknown,,unknown,,"Prunus ilicifolia subsp. lyonii",1,,Prunus,ilicifolia,subsp.,lyonii,,bbff65c9-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:ecf569df-3499-40b6-ac7b-80c8ff356e1d,"2014-02-21 18:08:59"
4092754,unknown,,unknown,,"Prunus ilicifolia subsp. lyonii",1,,Prunus,ilicifolia,subsp.,lyonii,,bbff6f49-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:944d606e-bda0-4f1a-97a7-9f4b8d76d2c8,"2014-02-21 18:08:59"
4092755,"W.L. Wagner,",,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff717a-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:a6fc8923-bd5f-4bb9-bb0f-e7d8293b1aaa,"2014-02-21 18:08:59"
4092756,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff7506-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:5e7a99d4-0fa2-4bcb-bd37-30162bdeb6eb,"2014-02-21 18:08:59"
4092757,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff775b-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:f63201b2-a1b3-41d5-bda7-5900aee6cd27,"2014-02-21 18:08:59"
4092758,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff79a3-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:00703b28-0bd9-4aca-9183-9d2318a4a0f4,"2014-02-21 18:08:59"
4092759,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff7bde-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:69ae8cef-95ed-4870-b189-2e5bfb30371f,"2014-02-21 18:08:59"
4092760,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff7e16-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:31e1f69b-5f65-43c4-9198-4773603d92b8,"2014-02-21 18:08:59"
4092761,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff804d-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:742e91f9-3955-4145-b8fb-e3c9c2f61f92,"2014-02-21 18:08:59"
4092762,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff827f-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:46b5ee94-0ede-45c0-aeb4-da066050ca3b,"2014-02-21 18:08:59"
4092763,"W.L. Wagner,",,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff84bd-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:bf0f10c7-fe55-4b7d-bdec-55cf437699ae,"2014-02-21 18:08:59"
4092764,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff86fe-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:939465d8-e4fc-4b91-ac03-9e603225e291,"2014-02-21 18:08:59"
4092765,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff8939-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:d935eabe-0888-4118-b148-c6d1d5f0ffb7,"2014-02-21 18:08:59"
4092766,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff8b74-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:a2042488-572e-4d5f-b05e-eef87430807e,"2014-02-21 18:08:59"
4092767,unknown,,unknown,,"Prunus serotina",1,,Prunus,serotina,,,,bf2f110e-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:9e85ef17-c367-43ec-8139-7568d951b9e6,"2014-02-21 18:08:59"
4092768,unknown,,unknown,,"Prunus serotina",1,,Prunus,serotina,,,,bf2f134f-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:276399ac-fca0-495b-9c1a-cb9e1125c844,"2014-02-21 18:08:59"
4092769,unknown,,unknown,,"Prunus fasciculata",1,,Prunus,fasciculata,,,,bf2f15a7-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:31e70380-27eb-448b-bff1-f578e4219c1c,"2014-02-21 18:08:59"
4092770,unknown,,unknown,,"Prunus serotina",1,,Prunus,serotina,,,,bf2f29d1-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:33755a0d-a7e4-4f44-9914-e682127d4f0e,"2014-02-21 18:08:59"
4092771,unknown,,unknown,,"Prunus serotina",1,,Prunus,serotina,,,,bf2f2c0c-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b8c3533a-6016-4dbb-a954-4b224fa71688,"2014-02-21 18:08:59"
4092772,unknown,,unknown,,"Prunus serotina subsp. capuli",1,,Prunus,serotina,subsp.,capuli,,bbff8dac-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:babae7cd-16cf-476f-9c94-9607fc90aa57,"2014-02-21 18:08:59"
4092773,unknown,,unknown,,"Prunus serotina",1,,Prunus,serotina,,,,bf2f3ba6-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:fadde157-ff24-488d-8085-6ca6b0f21701,"2014-02-21 18:08:59"
4092774,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff8fe1-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:2ceae652-df6e-4833-8332-93e7132b1182,"2014-02-21 18:08:59"
4092775,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbff9219-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:c8be5adb-6e19-49ea-ada1-7f585d8b9e34,"2014-02-21 18:08:59"
4092776,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbff9451-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e9f9eb35-dc0c-429d-b4d7-560a2543191e,"2014-02-21 18:08:59"
4092777,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbff9685-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:277758cf-7335-499e-8b49-8e812ca9ce0f,"2014-02-21 18:08:59"
4092778,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbff98ba-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:8be584b7-d815-4b09-a7f1-dfe641e6bddc,"2014-02-21 18:08:59"
4092779,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbff9aee-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:5d642d3b-658a-45c1-a6f6-76e93f9b747b,"2014-02-21 18:08:59"
4092780,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbff9d26-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:86086dcc-bbfb-4d74-a617-17223318dddc,"2014-02-21 18:08:59"
4092781,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbff9eca-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:5b5d6f78-6d82-4b23-87bd-edf4bc12bae2,"2014-02-21 18:08:59"
4092782,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbffa06f-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:492fd32a-3780-4613-a0fb-80ba1939587e,"2014-02-21 18:08:59"
4092783,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbffa209-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:9898ae5f-3c70-49ce-801e-b80a9b0c31c3,"2014-02-21 18:08:59"
4092784,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbffa3aa-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:ed2c5e94-637a-4289-a6b5-c6b0f7356966,"2014-02-21 18:08:59"
4092785,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbffa548-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:4ed100a8-e75c-4b80-a19c-769644042cb9,"2014-02-21 18:08:59"
4092786,unknown,,unknown,,"Prunus serotina var. rufula",1,,Prunus,serotina,var.,rufula,,bbffa6e9-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:5b5a94be-831d-4819-91ae-928a73d576c1,"2014-02-21 18:08:59"
4092787,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbffa88a-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:8387633a-8f51-476d-8072-4f6a1896df35,"2014-02-21 18:08:59"
4092788,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbffaa32-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:c0b3e216-dc49-41ba-9d37-c0925c7b2562,"2014-02-21 18:08:59"
4092789,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbffabd6-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:275e9bc1-3b9d-4401-8092-35050dd089e2,"2014-02-21 18:08:59"
4092790,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbffad71-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e9b1176b-d38b-4ed8-b44c-62482e7994a5,"2014-02-21 18:08:59"
4092791,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbffaf0b-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:a408d0da-8b3d-44b6-95c8-58b78cea60db,"2014-02-21 18:08:59"
4092792,"J. Mygatt,",,1997-01-01,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbffb0b9-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:5a95b9e8-c622-4f0a-9908-e78ede960028,"2014-02-21 18:08:59"
4092793,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bbffb26a-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e8d61f82-92d1-49e3-8eb4-d65e72d7b5c2,"2014-02-21 18:08:59"
4092794,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc015f0f-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:11396ae8-dd33-44a7-a3f1-eb73073cc42c,"2014-02-21 18:08:59"
4092795,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc0161b7-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:e2943b68-16da-45bc-a1cb-d935e75b4af7,"2014-02-21 18:08:59"
4092796,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc0163a6-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:d8a56ba2-d52d-4c6e-92e6-0b5f02f86696,"2014-02-21 18:08:59"
4092797,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc016543-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:fa1d4219-59d4-4468-aa6f-0c1dcadca6f5,"2014-02-21 18:08:59"
4092798,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc0166e8-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:234c483e-3d8e-4b68-b517-b257f0f4ffa6,"2014-02-21 18:08:59"
4092799,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc01688c-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:1918cfef-62d2-4923-a403-a9f2d72458e7,"2014-02-21 18:08:59"
4092800,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc016a30-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:356c891e-85b2-4076-a58c-c4ef03dc0054,"2014-02-21 18:08:59"
4092801,unknown,,unknown,,"Prunus serotina var. virens",1,,Prunus,serotina,var.,virens,,bc016bd1-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:c7e689b3-ba46-49af-ac52-13980aa06b68,"2014-02-21 18:08:59"
4092802,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f4b06-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:fe6802fc-40de-4c8d-ad53-1db3156ecda5,"2014-02-21 18:08:59"
4092805,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f7b62-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:423ada80-601d-4e34-b355-2fa532a9883c,"2014-02-21 18:08:59"
4092806,"W.L. Wagner,",,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f7d13-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:9639d24f-12f6-4b8a-b0e9-6ddbe54e0df4,"2014-02-21 18:08:59"
4092808,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f8085-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:975d1b5f-7401-4e82-b287-a731eba404be,"2014-02-21 18:08:59"
4092809,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f822d-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:6f337a31-b705-4b58-a2e4-4a95ad205d2b,"2014-02-21 18:08:59"
4092810,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f83ce-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:015e67ef-c66e-4c4d-a52a-45893c26301a,"2014-02-21 18:08:59"
4092811,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f8575-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:33906b0e-f91a-4abf-a3a2-527ab5519447,"2014-02-21 18:08:59"
4092812,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f8720-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:b7e3b9fb-a5da-4332-956a-e18cf0cae3cf,"2014-02-21 18:08:59"
4092813,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f88d1-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:9e9080a5-cd86-4510-bc69-5cf5554f6dbc,"2014-02-21 18:08:59"
4092814,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f8a78-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:1717aa59-8d7a-4aca-a4c0-7acf7dc5ee39,"2014-02-21 18:08:59"
4092815,unknown,,unknown,,"Prunus virginiana",1,,Prunus,virginiana,,,,bf2f8c23-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:06125dc9-dbed-4e62-9329-85c65704b27b,"2014-02-21 18:08:59"
4092822,unknown,,unknown,,"Prunus virginiana var. demissa",1,,Prunus,virginiana,var.,demissa,,bc016d79-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:a92666b5-2fbe-4000-a3f8-459aa0be07a9,"2014-02-21 18:08:59"
