"","specificEpithet","id","references","obs_number","pental_lengh_mm","who_done_it","note"
"614","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838275",1,2.897,"SC",""
"615","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838276",2,3.583,"SC",""
"616","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838277",3,3.618,"SC",""
"617","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838278",4,2.592,"SC",""
"618","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838279",5,3.583,"SC",""
"619","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838280",6,3.236,"SC",""
"620","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838281",7,2.99,"SC",""
"621","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838282",8,3.205,"SC",""
"622","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838283",9,3.784,"SC",""
"623","angustifolia",15838275,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838284",10,3.784,"SC",""
"624","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752197",1,3.276,"SC",""
"625","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752198",2,3.545,"SC",""
"626","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752199",3,3.647,"SC",""
"627","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752200",4,2.498,"SC",""
"628","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752201",5,3.949,"SC",""
"629","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752202",6,3.949,"SC",""
"630","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752203",7,3.532,"SC",""
"631","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752204",8,5.585,"SC",""
"632","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752205",9,4.741,"SC",""
"633","angustifolia",19752197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752206",10,3.647,"SC",""
"634","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764415",1,3.722,"SC",""
"635","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764416",2,3.722,"SC",""
"636","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764417",3,3.54,"SC",""
"637","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764418",4,3.421,"SC",""
"638","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764419",5,2.977,"SC",""
"639","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764420",6,3.255,"SC",""
"640","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764421",7,3.37,"SC",""
"641","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764422",8,3.212,"SC",""
"642","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764423",9,3.795,"SC",""
"643","angustifolia",21764415,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764424",10,3.54,"SC",""
"644","angustifolia",12652446,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12652446",NA,NA,"SC","can't tell petals"
"645","angustifolia",16914149,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914149",1,2.573,"SC","not enough petals"
"646","angustifolia",16914149,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914150",2,2.371,"SC",""
"647","angustifolia",16914149,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914151",3,1.767,"SC",""
"648","angustifolia",16914149,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914152",4,3.02,"SC",""
"649","angustifolia",16914149,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914153",5,2.703,"SC",""
"650","angustifolia",16914149,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914154",6,1.5,"SC",""
"651","angustifolia",16914149,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914155",7,1.677,"SC",""
"652","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279742",1,2.855,"SC",""
"653","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279743",2,2.967,"SC",""
"654","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279744",3,2.451,"SC",""
"655","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279745",4,2.084,"SC",""
"656","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279746",5,3.423,"SC",""
"657","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279747",6,2.195,"SC",""
"658","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279748",7,3.254,"SC",""
"659","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279749",8,2.487,"SC",""
"660","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279750",9,2.487,"SC",""
"661","angustifolia",13279742,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13279751",10,2.439,"SC",""
"662","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914406",1,3.201,"SC",""
"663","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914407",2,4.271,"SC",""
"664","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914408",3,2.304,"SC",""
"665","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914409",4,2.794,"SC",""
"666","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914410",5,2.512,"SC",""
"667","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914411",6,3.132,"SC",""
"668","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914412",7,3.287,"SC",""
"669","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914413",8,2.76,"SC",""
"670","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914414",9,3.051,"SC",""
"671","angustifolia",16914406,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914415",10,3.161,"SC",""
"672","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211687",1,3.104,"SC",""
"673","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211688",2,2.249,"SC",""
"674","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211689",3,2.593,"SC",""
"675","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211690",4,2.451,"SC",""
"676","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211691",5,3.208,"SC",""
"677","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211692",6,2.759,"SC",""
"678","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211693",7,2.627,"SC",""
"679","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211694",8,2.781,"SC",""
"680","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211695",9,3.317,"SC",""
"681","angustifolia",19211687,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211696",10,2.249,"SC",""
"682","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426424",1,4.792,"SC",""
"683","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426425",2,6.36,"SC",""
"684","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426426",3,7.854,"SC",""
"685","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426427",4,4.175,"SC",""
"686","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426428",5,5.416,"SC",""
"687","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426429",6,5.573,"SC",""
"688","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426430",7,4.685,"SC",""
"689","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426431",8,7.514,"SC",""
"690","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426432",9,5.416,"SC",""
"691","angustifolia",10426424,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426433",10,5.004,"SC",""
"692","angustifolia",9176373,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176373",NA,NA,"SC","only stamens(?)"
"693","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273789",1,2.967,"SC",""
"694","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273790",2,3.449,"SC",""
"695","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273791",3,3.518,"SC",""
"696","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273792",4,2.182,"SC",""
"697","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273793",5,1.966,"SC",""
"698","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273794",6,2.439,"SC",""
"699","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273795",7,1.951,"SC",""
"700","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273796",8,3.085,"SC",""
"701","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273797",9,1.22,"SC",""
"702","angustifolia",13273789,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273798",10,1.22,"SC",""
"703","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962361",1,3.529,"SC",""
"704","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962362",2,3.43,"SC",""
"705","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962363",3,3.127,"SC",""
"706","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962364",4,3.554,"SC",""
"707","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962365",5,2.956,"SC",""
"708","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962366",6,2.631,"SC",""
"709","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962367",7,2.775,"SC",""
"710","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962368",8,2.999,"SC",""
"711","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962369",9,2.712,"SC",""
"712","angustifolia",21962361,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962370",10,2.956,"SC",""
"713","angustifolia",13271179,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271179",NA,NA,"SC","only stamens/buds"
