specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,leaves,bbch.f,bbch.v,doy,bbch.v.scale,species,YEAR.hin
gracilis,16666794,FSU,1962,3,29,3/29/62,Texas,freestone,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666794,-96.15428096,31.71576227,county_centroid,Y,Y,67,15,88,4,gracilis,0
gracilis,13573836,TEX,1951,4,3,4/3/51,Texas,anderson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573836,-95.65829296,31.82821406,county_centroid,Y,Y,65,17,93,5,gracilis,0
gracilis,25305835,NY,1915,4,3,4/3/15,Texas,Cherokee Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25305835,-95.270504,31.963778,geo_referenced,Y,Y,65,10,93,3,gracilis,0
gracilis,13939786,COLO,1968,4,6,4/6/68,Oklahoma,pottawatomie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939786,-96.9445207,35.20156388,county_centroid,Y,Y,65,11,97,3,gracilis,0
gracilis,5668025,LSU,1984,4,4,4/4/84,Louisiana,caddo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5668025,-93.88843278,32.59124739,county_centroid,Y,Y,65,15,95,4,gracilis,4
gracilis,25160652,SAT,1990,4,9,4/9/90,Texas,tom green,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160652,-100.4685946,31.40131571,county_centroid,Y,Y,65,9,99,2,gracilis,10
gracilis,13497848,TEX,1946,3,24,3/24/46,Texas,brazos,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497848,-96.31082599,30.66255204,county_centroid,Y,Y,65,17,83,5,gracilis,0
gracilis,25160648,SAT,1964,4,19,4/19/64,Texas,bailey,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160648,-102.8344513,34.06131084,county_centroid,Y,Y,65,15,110,4,gracilis,0
gracilis,24663399,NY,1944,4,24,4/24/44,Oklahoma,Cleveland Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24663399,-97.261912,35.222437,geo_referenced,Y,Y,67,17,115,5,gracilis,0
gracilis,13939781,COLO,1967,3,29,3/29/67,Texas,morris,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939781,-94.73222877,33.13982653,county_centroid,Y,Y,67,17,88,5,gracilis,0
gracilis,13514089,TEX,2004,3,30,3/30/04,Texas,parker,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13514089,-97.80534618,32.77381088,county_centroid,Y,Y,65,11,90,3,gracilis,24
gracilis,13939785,COLO,1953,4,3,4/3/53,Oklahoma,comanche,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939785,-98.4691944,34.66553693,county_centroid,Y,Y,65,11,93,3,gracilis,0
gracilis,13511541,TEX,2001,3,16,3/16/01,Texas,leon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13511541,-96.01000427,31.3101477,county_centroid,Y,Y,65,9,75,2,gracilis,21
gracilis,13422257,LL,1920,3,25,3/25/20,Texas,tarrant,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422257,-97.29132438,32.76668758,county_centroid,Y,N,67,0,85,1,gracilis,0
gracilis,13613772,TEX,2009,3,20,3/20/09,Texas,panola,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13613772,-94.31948442,32.18595013,county_centroid,Y,N,65,0,79,1,gracilis,29
gracilis,11535399,LSU,1949,3,25,3/25/49,Texas,falls,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535399,-96.93372161,31.25280021,county_centroid,Y,Y,65,11,84,3,gracilis,0
gracilis,19212078,UCHT,2002,3,19,3/19/02,Texas,cass,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212078,-94.34450749,33.10337808,county_centroid,Y,N,60,0,78,1,gracilis,22
gracilis,12508914,DUKE,1967,3,27,3/27/67,Louisiana,caddo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508914,-93.88843278,32.59124739,county_centroid,Y,N,65,0,86,1,gracilis,0
gracilis,16666802,FSU,1958,4,23,4/23/58,Oklahoma,payne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666802,-96.97514782,36.06934581,county_centroid,Y,Y,65,11,113,3,gracilis,0
gracilis,13422265,LL,1948,3,7,3/7/48,Texas,newton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422265,-93.75126275,30.80378587,county_centroid,Y,Y,65,9,67,2,gracilis,0
gracilis,13497845,TEX,1967,3,30,3/30/67,Texas,bowie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497845,-94.43264575,33.47239968,county_centroid,Y,Y,65,15,89,4,gracilis,0
gracilis,7444208,NCSC,1946,5,7,5/7/46,New York,chemung,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444208,-76.76316619,42.14159273,county_centroid,Y,Y,65,11,127,3,gracilis,0
gracilis,13573839,TEX,1967,3,25,3/25/67,Texas,wood,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573839,-95.38278553,32.80893886,county_centroid,Y,Y,65,9,84,2,gracilis,0
gracilis,9176737,LSU,1988,3,31,3/31/88,Louisiana,caddo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176737,-93.88843278,32.59124739,county_centroid,Y,Y,65,17,91,5,gracilis,8
gracilis,13273935,TENN,2002,3,19,3/19/02,Texas,milam,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273935,-96.9832886,30.78348317,county_centroid,Y,Y,65,9,78,2,gracilis,22
munsoniana,5465895,EKY,1999,4,10,4/10/99,Kentucky,clinton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465895,-85.13786471,36.72983687,county_centroid,Y,N,65,0,100,1,munsoniana,19
munsoniana,22478952,KANU,1948,3,26,3/26/48,Texas,Bosque,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22478952,-97.714821,31.94257,geo_referenced,Y,Y,67,15,86,4,munsoniana,0
munsoniana,22620239,KANU,1965,4,17,4/17/65,Kansas,Cherokee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620239,-94.66802,37.14189,geo_referenced,Y,Y,65,15,107,4,munsoniana,0
munsoniana,13271319,TENN,1975,3,21,3/21/75,Tennessee,sumner,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271319,-86.45280165,36.47094427,county_centroid,Y,Y,65,9,80,2,munsoniana,0
munsoniana,22516927,KANU,2007,4,1,4/1/07,Kansas,Douglas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22516927,-95.2513,38.925,geo_referenced,Y,N,65,0,91,1,munsoniana,27
munsoniana,16666980,FSU,1958,4,21,4/21/58,Missouri,greene,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666980,-93.34881025,37.25813687,county_centroid,Y,Y,65,11,111,3,munsoniana,0
munsoniana,11313777,LSUS,1976,4,3,4/3/76,Arkansas,polk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11313777,-94.23785272,34.49701429,county_centroid,Y,Y,65,11,94,3,munsoniana,0
munsoniana,12911717,UARK,1983,4,11,4/11/83,Arkansas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911717,-94.22168881,35.97609413,county_centroid,Y,Y,65,15,101,4,munsoniana,3
munsoniana,22620234,KANU,1970,4,18,4/18/70,Kansas,Cherokee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620234,-94.6498,37.17088,geo_referenced,Y,Y,65,15,108,4,munsoniana,0
munsoniana,12911713,UARK,1967,4,12,4/12/67,Arkansas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911713,-94.22168881,35.97609413,county_centroid,Y,Y,65,15,102,4,munsoniana,0
munsoniana,19451474,UCHT,1976,3,14,3/14/76,Tennessee,sumner,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451474,-86.45280165,36.47094427,county_centroid,Y,N,60,0,74,1,munsoniana,0
munsoniana,16920182,NCU,1956,3,25,3/25/56,Mississippi,monroe,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920182,-88.4765644,33.88974155,county_centroid,Y,Y,65,11,85,3,munsoniana,0
munsoniana,11535444,LSU,1969,3,22,3/22/69,Alabama,choctaw,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535444,-88.25953692,32.02046848,county_centroid,Y,Y,65,15,81,4,munsoniana,0
munsoniana,15369873,NCU,1973,3,30,3/30/73,Arkansas,randolph,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369873,-91.0407469,36.34581173,county_centroid,Y,Y,65,10,89,3,munsoniana,0
munsoniana,12911710,UARK,1989,4,7,4/7/89,Arkansas,sebastian,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911710,-94.28039312,35.2038252,county_centroid,Y,Y,65,10,97,3,munsoniana,9
munsoniana,13271298,TENN,2003,3,28,3/28/03,Tennessee,bradley,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271298,-84.86226567,35.15149504,county_centroid,Y,Y,65,15,87,4,munsoniana,23
munsoniana,11535447,LSU,1981,3,14,3/14/81,Mississippi,pearl river,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535447,-89.57988952,30.77800527,county_centroid,Y,Y,65,11,73,3,munsoniana,1
munsoniana,19451483,UCHT,2002,4,7,4/7/02,Tennessee,carter,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451483,-82.12679003,36.29228663,county_centroid,Y,Y,65,17,97,5,munsoniana,22
munsoniana,10426172,MTSU,2002,4,2,4/2/02,Tennessee,rutherford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426172,-86.40416137,35.84989937,county_centroid,Y,Y,65,10,92,3,munsoniana,22
munsoniana,22540285,KANU,1992,4,12,4/12/92,Kansas,douglas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22540285,-95.31219549,38.8892202,county_centroid,Y,Y,65,15,103,4,munsoniana,12
munsoniana,19451488,UCHT,2002,4,3,4/3/02,Tennessee,knox,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451488,-83.93798731,35.99294044,county_centroid,Y,Y,65,10,93,3,munsoniana,22
munsoniana,22662364,KANU,1972,4,13,4/13/72,Missouri,Cape Girardeau,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22662364,-89.4637,37.40505,geo_referenced,Y,Y,65,0,104,1,munsoniana,0
munsoniana,16666977,FSU,1965,4,19,4/19/65,Missouri,cass,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666977,-94.35671898,38.64569612,county_centroid,Y,Y,65,9,109,2,munsoniana,0
munsoniana,19451477,UCHT,1977,3,17,3/17/77,Georgia,bibb,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451477,-83.71742693,32.81375908,county_centroid,Y,Y,65,11,76,3,munsoniana,0
munsoniana,6816189,GMUF,1974,4,18,4/18/74,Virginia,fairfax,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816189,-77.28296302,38.83588696,county_centroid,Y,N,65,0,108,1,munsoniana,0
munsoniana,13271307,TENN,2001,4,11,4/11/01,Tennessee,knox,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271307,-83.93798731,35.99294044,county_centroid,Y,Y,65,15,101,4,munsoniana,21
munsoniana,16920138,NCU,1928,5,6,5/6/28,Arkansas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920138,-94.22168881,35.97609413,county_centroid,Y,Y,67,17,127,5,munsoniana,0
munsoniana,5465892,EKY,1978,4,15,4/15/78,Kentucky,mercer,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465892,-84.87548633,37.81016981,county_centroid,Y,Y,65,15,105,4,munsoniana,0
munsoniana,21350454,APSC,1972,4,19,4/19/72,Kentucky,warren,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21350454,-86.42019692,36.99772179,county_centroid,Y,Y,67,15,110,4,munsoniana,0
munsoniana,22620237,KANU,1965,4,14,4/14/65,Kansas,Cherokee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620237,-94.640792,37.178813,geo_referenced,Y,Y,65,15,104,4,munsoniana,0
munsoniana,19451475,UCHT,1976,2,28,2/28/76,Texas,dallas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451475,-96.77946085,32.76742822,county_centroid,Y,Y,65,0,59,1,munsoniana,0
munsoniana,13271317,TENN,2002,4,2,4/2/02,Tennessee,rutherford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271317,-86.40416137,35.84989937,county_centroid,Y,Y,65,9,92,2,munsoniana,22
munsoniana,25203978,APSC,1983,4,7,4/7/83,Kentucky,grayson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25203978,-86.34390507,37.47059056,county_centroid,Y,Y,65,10,97,3,munsoniana,3
munsoniana,22649749,KANU,1994,4,13,4/13/94,Kansas,Miami,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22649749,-94.685987,38.526893,geo_referenced,Y,Y,65,11,103,3,munsoniana,14
munsoniana,16491708,UOS,2005,4,7,4/7/05,Tennessee,Franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491708,-85.925619,35.195354,geo_referenced,Y,Y,65,15,97,4,munsoniana,25
munsoniana,22645651,KANU,1994,4,8,4/8/94,Kansas,Neosho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22645651,-95.07688,37.5717,geo_referenced,Y,Y,65,15,98,4,munsoniana,14
munsoniana,16920165,NCU,1972,4,28,4/28/72,Maryland,baltimore,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920165,-76.6495507,39.47285316,county_centroid,Y,Y,65,11,119,3,munsoniana,0
munsoniana,19446379,BEREA,2005,4,12,4/12/05,Kentucky,jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19446379,-84.00309632,37.42208007,county_centroid,Y,Y,65,15,102,4,munsoniana,25
munsoniana,13271303,TENN,1959,4,26,4/26/59,Tennessee,davidson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271303,-86.77878456,36.17525089,county_centroid,Y,N,65,0,116,1,munsoniana,0
munsoniana,19451485,UCHT,2001,4,10,4/10/01,Tennessee,anderson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451485,-84.18804503,36.12118775,county_centroid,Y,N,65,0,100,1,munsoniana,21
munsoniana,11313778,LSUS,1976,4,3,4/3/76,Arkansas,polk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11313778,-94.23785272,34.49701429,county_centroid,Y,N,65,0,94,1,munsoniana,0
munsoniana,13271311,TENN,2002,4,3,4/3/02,Tennessee,knox,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271311,-83.93798731,35.99294044,county_centroid,Y,N,65,0,93,1,munsoniana,22
munsoniana,21199439,EIU,2000,4,14,4/14/00,Illinois,clinton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21199439,-89.42682644,38.60098933,county_centroid,Y,Y,67,17,105,5,munsoniana,20
munsoniana,20562446,EKY,2018,4,6,4/6/18,Kentucky,Menifee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20562446,-83.60861,37.83524,geo_referenced,Y,Y,60,9,96,2,munsoniana,38
munsoniana,5465894,EKY,1999,4,10,4/10/99,Kentucky,clinton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465894,-85.13786471,36.72983687,county_centroid,Y,Y,64,10,100,3,munsoniana,19
munsoniana,22620248,KANU,1968,4,6,4/6/68,Kansas,Miami,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620248,-94.66267,38.44041,geo_referenced,Y,Y,65,9,97,2,munsoniana,0
munsoniana,22517481,KANU,2004,4,13,4/13/04,Kansas,Cherokee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22517481,-94.6497222,37.1813889,geo_referenced,Y,Y,67,17,104,5,munsoniana,24
munsoniana,10426177,MTSU,2009,3,19,3/19/09,Tennessee,wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426177,-86.29292412,36.15648925,county_centroid,Y,Y,65,9,78,2,munsoniana,29
munsoniana,3848969,APSC,2009,3,24,3/24/09,Tennessee,rutherford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848969,-86.40416137,35.84989937,county_centroid,Y,N,65,0,83,1,munsoniana,29
munsoniana,22620227,KANU,1969,4,22,4/22/69,Kansas,Labette,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620227,-95.38878,37.20657,geo_referenced,Y,Y,67,17,112,5,munsoniana,0
munsoniana,22620153,KANU,1967,4,11,4/11/67,Kansas,Neosho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620153,-95.09633,37.60144,geo_referenced,Y,Y,65,15,101,4,munsoniana,0
munsoniana,16920156,NCU,1970,4,18,4/18/70,Kentucky,menifee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920156,-83.59809959,37.94803438,county_centroid,Y,Y,67,9,108,2,munsoniana,0
munsoniana,19451487,UCHT,2001,4,11,4/11/01,Tennessee,knox,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451487,-83.93798731,35.99294044,county_centroid,Y,Y,65,15,101,4,munsoniana,21
munsoniana,20562462,EKY,2018,4,15,4/15/18,Kentucky,Powell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20562462,-83.71751,37.8401,geo_referenced,Y,Y,65,9,105,2,munsoniana,38
munsoniana,11535446,LSU,1989,4,9,4/9/89,Missouri,jefferson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535446,-90.54184314,38.25596682,county_centroid,Y,N,65,0,99,1,munsoniana,9
munsoniana,20412848,PH,1923,4,28,4/28/23,New Jersey,Camden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412848,-75.017743,39.915205,geo_referenced,Y,Y,65,17,118,5,munsoniana,0
munsoniana,22674348,KANU,1885,3,29,1885-03-29,Texas,Hays,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22674348,-97.941394,29.883275,geo_referenced,Y,Y,65,15,88,4,munsoniana,0
munsoniana,10426164,MTSU,1996,3,30,3/30/96,Tennessee,davidson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426164,-86.77878456,36.17525089,county_centroid,Y,Y,65,10,90,3,munsoniana,16
munsoniana,7444094,NCSC,1987,3,26,3/26/87,Tennessee,williamson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444094,-86.89387444,35.89765856,county_centroid,Y,Y,65,10,85,3,munsoniana,7
munsoniana,1027738,ASC,2001,5,10,5/10/01,Arizona,Navajo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=1027738,-110.49402,36.75866,geo_referenced,Y,Y,67,19,130,6,munsoniana,21
munsoniana,22690530,KANU,2007,4,1,4/1/07,Kansas,Douglas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22690530,-95.33402,38.93748,geo_referenced,Y,Y,65,11,91,3,munsoniana,27
munsoniana,3848966,APSC,2001,4,11,4/11/01,Tennessee,knox,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848966,-83.93798731,35.99294044,county_centroid,Y,Y,65,15,101,4,munsoniana,21
munsoniana,22620245,KANU,1964,4,17,4/17/64,Kansas,Neosho,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620245,-95.18886,37.57035,geo_referenced,Y,Y,65,11,108,3,munsoniana,0
