"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"421","7954","51.9667,5.68333","5.68333","51.9667","0","222","130","1917",130,NA,NA,"Prunus avium"
"424","7545","52.7,6.76667","6.76667","52.7","0","222","100","1918",108,NA,NA,"Prunus avium"
"427","7645","52.35,5.63333","5.63333","52.35","0","222","100","1918",108,NA,NA,"Prunus avium"
"428","7657","50.8833,5.98333","5.98333","50.8833","0","222","100","1918",99,NA,NA,"Prunus avium"
"429","7787","50.9167,5.88333","5.88333","50.9167","0","222","100","1918",102,NA,NA,"Prunus avium"
"431","7862","50.9333,5.88333","5.88333","50.9333","0","222","100","1918",93,NA,NA,"Prunus avium"
"432","7909","53.1,4.76667","4.76667","53.1","0","222","100","1918",107,NA,NA,"Prunus avium"
"433","7934","52,5.96667","5.96667","52","0","222","100","1918",116,NA,NA,"Prunus avium"
"434","7954","51.9667,5.68333","5.68333","51.9667","0","222","100","1918",107,NA,NA,"Prunus avium"
"438","7545","52.7,6.76667","6.76667","52.7","0","222","130","1918",108,NA,NA,"Prunus avium"
"441","7635","53.2167,6.56667","6.56667","53.2167","0","222","130","1918",114,NA,NA,"Prunus avium"
"443","7645","52.35,5.63333","5.63333","52.35","0","222","130","1918",102,NA,NA,"Prunus avium"
"444","7657","50.8833,5.98333","5.98333","50.8833","0","222","130","1918",91,NA,NA,"Prunus avium"
"445","7787","50.9167,5.88333","5.88333","50.9167","0","222","130","1918",99,NA,NA,"Prunus avium"
"446","7862","50.9333,5.88333","5.88333","50.9333","0","222","130","1918",93,NA,NA,"Prunus avium"
"447","7954","51.9667,5.68333","5.68333","51.9667","0","222","130","1918",99,NA,NA,"Prunus avium"
"449","7545","52.7,6.76667","6.76667","52.7","0","222","100","1919",126,NA,NA,"Prunus avium"
"452","7645","52.35,5.63333","5.63333","52.35","0","222","100","1919",124,NA,NA,"Prunus avium"
"453","7657","50.8833,5.98333","5.98333","50.8833","0","222","100","1919",125,NA,NA,"Prunus avium"
"455","7787","50.9167,5.88333","5.88333","50.9167","0","222","100","1919",121,NA,NA,"Prunus avium"
"456","7862","50.9333,5.88333","5.88333","50.9333","0","222","100","1919",115,NA,NA,"Prunus avium"
"457","7934","52,5.96667","5.96667","52","0","222","100","1919",118,NA,NA,"Prunus avium"
"458","7954","51.9667,5.68333","5.68333","51.9667","0","222","100","1919",124,NA,NA,"Prunus avium"
"462","7545","52.7,6.76667","6.76667","52.7","0","222","130","1919",128,NA,NA,"Prunus avium"
"463","7635","53.2167,6.56667","6.56667","53.2167","0","222","130","1919",126,NA,NA,"Prunus avium"
"465","7645","52.35,5.63333","5.63333","52.35","0","222","130","1919",109,NA,NA,"Prunus avium"
"467","7787","50.9167,5.88333","5.88333","50.9167","0","222","130","1919",119,NA,NA,"Prunus avium"
"469","7862","50.9333,5.88333","5.88333","50.9333","0","222","130","1919",105,NA,NA,"Prunus avium"
"470","7954","51.9667,5.68333","5.68333","51.9667","0","222","130","1919",123,NA,NA,"Prunus avium"
"475","7492","51.9833,5.91667","5.91667","51.9833","0","222","100","1920",89,NA,NA,"Prunus avium"
"477","7545","52.7,6.76667","6.76667","52.7","0","222","100","1920",98,NA,NA,"Prunus avium"
"480","7635","53.2167,6.56667","6.56667","53.2167","0","222","100","1920",94,NA,NA,"Prunus avium"
"482","7645","52.35,5.63333","5.63333","52.35","0","222","100","1920",91,NA,NA,"Prunus avium"
"483","7742","50.85,5.68333","5.68333","50.85","0","222","100","1920",79,NA,NA,"Prunus avium"
"484","7787","50.9167,5.88333","5.88333","50.9167","0","222","100","1920",89,NA,NA,"Prunus avium"
"485","7862","50.9333,5.88333","5.88333","50.9333","0","222","100","1920",96,NA,NA,"Prunus avium"
"487","7909","53.1,4.76667","4.76667","53.1","0","222","100","1920",101,NA,NA,"Prunus avium"
"488","7934","52,5.96667","5.96667","52","0","222","100","1920",90,NA,NA,"Prunus avium"
"489","7954","51.9667,5.68333","5.68333","51.9667","0","222","100","1920",90,NA,NA,"Prunus avium"
"492","7492","51.9833,5.91667","5.91667","51.9833","0","222","130","1920",90,NA,NA,"Prunus avium"
"493","7545","52.7,6.76667","6.76667","52.7","0","222","130","1920",103,NA,NA,"Prunus avium"
"496","7635","53.2167,6.56667","6.56667","53.2167","0","222","130","1920",89,NA,NA,"Prunus avium"
"498","7645","52.35,5.63333","5.63333","52.35","0","222","130","1920",88,NA,NA,"Prunus avium"
"499","7742","50.85,5.68333","5.68333","50.85","0","222","130","1920",79,NA,NA,"Prunus avium"
"500","7787","50.9167,5.88333","5.88333","50.9167","0","222","130","1920",85,NA,NA,"Prunus avium"
"502","7862","50.9333,5.88333","5.88333","50.9333","0","222","130","1920",85,NA,NA,"Prunus avium"
"503","7954","51.9667,5.68333","5.68333","51.9667","0","222","130","1920",89,NA,NA,"Prunus avium"
"509","7545","52.7,6.76667","6.76667","52.7","0","222","100","1921",102,NA,NA,"Prunus avium"
"512","7645","52.35,5.63333","5.63333","52.35","0","222","100","1921",92,NA,NA,"Prunus avium"
"514","7742","50.85,5.68333","5.68333","50.85","0","222","100","1921",87,NA,NA,"Prunus avium"
"515","7787","50.9167,5.88333","5.88333","50.9167","0","222","100","1921",94,NA,NA,"Prunus avium"
"518","7954","51.9667,5.68333","5.68333","51.9667","0","222","100","1921",97,NA,NA,"Prunus avium"
"522","7492","51.9833,5.91667","5.91667","51.9833","0","222","130","1921",85,NA,NA,"Prunus avium"
"525","7635","53.2167,6.56667","6.56667","53.2167","0","222","130","1921",97,NA,NA,"Prunus avium"
"527","7645","52.35,5.63333","5.63333","52.35","0","222","130","1921",85,NA,NA,"Prunus avium"
"528","7742","50.85,5.68333","5.68333","50.85","0","222","130","1921",85,NA,NA,"Prunus avium"
"530","7787","50.9167,5.88333","5.88333","50.9167","0","222","130","1921",96,NA,NA,"Prunus avium"
"531","7909","53.1,4.76667","4.76667","53.1","0","222","130","1921",91,NA,NA,"Prunus avium"
"533","7954","51.9667,5.68333","5.68333","51.9667","0","222","130","1921",94,NA,NA,"Prunus avium"
"539","20143","48.2167,14.2333","14.2333","48.2167","275","222","0","1926",101,NA,NA,"Prunus avium"
"542","20153","48.15,13.1167","13.1167","48.15","418","222","0","1926",95,NA,NA,"Prunus avium"
"543","20155","48,13.65","13.65","48","430","222","0","1926",74,NA,NA,"Prunus avium"
"555","20143","48.2167,14.2333","14.2333","48.2167","275","222","0","1927",112,NA,NA,"Prunus avium"
"557","20155","48,13.65","13.65","48","430","222","0","1927",112,NA,NA,"Prunus avium"
"566","6590","48.75,15.95","15.95","48.75","256","222","0","1928",116,NA,NA,"Prunus avium"
"568","20150","47.8,13.4833","13.4833","47.8","477","222","0","1928",106,NA,NA,"Prunus avium"
"569","20153","48.15,13.1167","13.1167","48.15","418","222","0","1928",101,NA,NA,"Prunus avium"
"570","20155","48,13.65","13.65","48","430","222","0","1928",105,NA,NA,"Prunus avium"
"583","6590","48.75,15.95","15.95","48.75","256","222","0","1929",125,NA,NA,"Prunus avium"
"584","20143","48.2167,14.2333","14.2333","48.2167","275","222","0","1929",123,NA,NA,"Prunus avium"
"587","20150","47.8,13.4833","13.4833","47.8","477","222","0","1929",127,NA,NA,"Prunus avium"
"588","20152","48.4333,14.7833","14.7833","48.4333","640","222","0","1929",130,NA,NA,"Prunus avium"
"589","20153","48.15,13.1167","13.1167","48.15","418","222","0","1929",125,NA,NA,"Prunus avium"
"590","20155","48,13.65","13.65","48","430","222","0","1929",127,NA,NA,"Prunus avium"
"604","6590","48.75,15.95","15.95","48.75","256","222","0","1930",110,NA,NA,"Prunus avium"
"605","20143","48.2167,14.2333","14.2333","48.2167","275","222","0","1930",113,NA,NA,"Prunus avium"
"606","20148","48.2,12.8833","12.8833","48.2","356","222","0","1930",114,NA,NA,"Prunus avium"
"608","20150","47.8,13.4833","13.4833","47.8","477","222","0","1930",114,NA,NA,"Prunus avium"
"609","20153","48.15,13.1167","13.1167","48.15","418","222","0","1930",112,NA,NA,"Prunus avium"
"610","20155","48,13.65","13.65","48","430","222","0","1930",114,NA,NA,"Prunus avium"
"622","6590","48.75,15.95","15.95","48.75","256","222","0","1931",125,NA,NA,"Prunus avium"
"623","20143","48.2167,14.2333","14.2333","48.2167","275","222","0","1931",124,NA,NA,"Prunus avium"
"624","20148","48.2,12.8833","12.8833","48.2","356","222","0","1931",123,NA,NA,"Prunus avium"
"627","20152","48.4333,14.7833","14.7833","48.4333","640","222","0","1931",132,NA,NA,"Prunus avium"
"628","20153","48.15,13.1167","13.1167","48.15","418","222","0","1931",120,NA,NA,"Prunus avium"
"629","20155","48,13.65","13.65","48","430","222","0","1931",123,NA,NA,"Prunus avium"
"641","6590","48.75,15.95","15.95","48.75","256","222","0","1932",120,NA,NA,"Prunus avium"
"642","6590","48.75,15.95","15.95","48.75","256","222","0","1933",109,NA,NA,"Prunus avium"
"643","6590","48.75,15.95","15.95","48.75","256","222","0","1934",104,NA,NA,"Prunus avium"
"644","6590","48.75,15.95","15.95","48.75","256","222","0","1935",115,NA,NA,"Prunus avium"
"645","6608","48.3667,15.4167","15.4167","48.3667","223","222","0","1943",124,NA,NA,"Prunus avium"
"646","6699","48.3167,15.8167","15.8167","48.3167","210","222","0","1943",108,NA,NA,"Prunus avium"
"647","6677","48.4667,15.7","15.7","48.4667","210","222","0","1944",117,NA,NA,"Prunus avium"
"648","6699","48.3167,15.8167","15.8167","48.3167","210","222","0","1944",111,NA,NA,"Prunus avium"
"649","6712","48.4,15.7833","15.7833","48.4","187","222","0","1944",116,NA,NA,"Prunus avium"
"650","6712","48.4,15.7833","15.7833","48.4","187","222","0","1945",102,NA,NA,"Prunus avium"
"651","6449","46.8667,15.9","15.9","46.8667","303","222","0","1946",95,NA,NA,"Prunus avium"
"652","6451","48.6833,14.8833","14.8833","48.6833","580","222","0","1946",107,NA,NA,"Prunus avium"
"653","6454","47.65,15.8333","15.8333","47.65","825","222","0","1946",104,NA,NA,"Prunus avium"
"655","6460","47.6,14.75","14.75","47.6","492","222","0","1946",96,NA,NA,"Prunus avium"
"656","6466","47.2167,9.65","9.65","47.2167","478","222","0","1946",97,NA,NA,"Prunus avium"
"657","6470","47.85,16.5333","16.5333","47.85","184","222","0","1946",94,NA,NA,"Prunus avium"
"659","6511","47.1333,10.5667","10.5667","47.1333","818","222","0","1946",96,NA,NA,"Prunus avium"
"660","6516","47.2167,16.0833","16.0833","47.2167","400","222","0","1946",95,NA,NA,"Prunus avium"
"661","6517","48.5667,15.7167","15.7167","48.5667","302","222","0","1946",100,NA,NA,"Prunus avium"
"662","6533","48.3333,13.3667","13.3667","48.3333","350","222","0","1946",104,NA,NA,"Prunus avium"
"663","6543","48.2167,13.4833","13.4833","48.2167","435","222","0","1946",102,NA,NA,"Prunus avium"
"664","6559","47.5167,9.86667","9.86667","47.5167","1020","222","0","1946",106,NA,NA,"Prunus avium"
"666","6570","48.6167,15.2","15.2","48.6167","506","222","0","1946",105,NA,NA,"Prunus avium"
"667","6575","47.5167,16.1333","16.1333","47.5167","579","222","0","1946",107,NA,NA,"Prunus avium"
"668","6576","47.3833,11.75","11.75","47.3833","530","222","0","1946",95,NA,NA,"Prunus avium"
"671","6582","48.3,14.2833","14.2833","48.3","263","222","0","1946",74,NA,NA,"Prunus avium"
"672","6586","48.1833,16.7333","16.7333","48.1833","149","222","0","1946",96,NA,NA,"Prunus avium"
"673","6592","48.5667,13.9833","13.9833","48.5667","602","222","0","1946",101,NA,NA,"Prunus avium"
"675","6594","47.2167,15.6333","15.6333","47.2167","465","222","0","1946",95,NA,NA,"Prunus avium"
"676","6597","48.25,13.0333","13.0333","48.25","351","222","0","1946",113,NA,NA,"Prunus avium"
"677","6601","47.3333,9.66667","9.66667","47.3333","405","222","0","1946",94,NA,NA,"Prunus avium"
"678","6610","47.3333,9.73333","9.73333","47.3333","639","222","0","1946",103,NA,NA,"Prunus avium"
"679","6613","47.45,16.2","16.2","47.45","769","222","0","1946",118,NA,NA,"Prunus avium"
"680","6616","46.85,15.7333","15.7333","46.85","391","222","0","1946",88,NA,NA,"Prunus avium"
"681","6625","47.35,16.2167","16.2167","47.35","350","222","0","1946",108,NA,NA,"Prunus avium"
"682","6634","48.7833,15.5667","15.5667","48.7833","520","222","0","1946",115,NA,NA,"Prunus avium"
"683","6636","47.3667,15.6833","15.6833","47.3667","623","222","0","1946",100,NA,NA,"Prunus avium"
"684","6647","48.1167,16.25","16.25","48.1167","260","222","0","1946",108,NA,NA,"Prunus avium"
"685","6656","46.9,10.5","10.5","46.9","1360","222","0","1946",126,NA,NA,"Prunus avium"
"686","6668","48.4167,15.6167","15.6167","48.4167","207","222","0","1946",94,NA,NA,"Prunus avium"
"687","6674","48.2,15.6167","15.6167","48.2","272","222","0","1946",96,NA,NA,"Prunus avium"
"688","6677","48.4667,15.7","15.7","48.4667","210","222","0","1946",93,NA,NA,"Prunus avium"
"689","6680","47.2333,11.4833","11.4833","47.2333","900","222","0","1946",103,NA,NA,"Prunus avium"
"690","6689","48.35,14.5333","14.5333","48.35","416","222","0","1946",89,NA,NA,"Prunus avium"
"691","6703","48.0167,15.5833","15.5833","48.0167","681","222","0","1946",96,NA,NA,"Prunus avium"
"692","6707","48.3,15.8333","15.8333","48.3","220","222","0","1946",93,NA,NA,"Prunus avium"
"694","7015","48.2667,16.7","16.7","48.2667","150","222","0","1946",94,NA,NA,"Prunus avium"
"696","7019","48.1833,13.2833","13.2833","48.1833","440","222","0","1946",96,NA,NA,"Prunus avium"
"697","8025","47.2667,11.3833","11.3833","47.2667","575","222","0","1946",95,NA,NA,"Prunus avium"
"704","19565","48.5,15.75","15.75","48.5","287","222","0","1946",110,NA,NA,"Prunus avium"
"705","19568","48.7167,16.5833","16.5833","48.7167","302","222","0","1946",142,NA,NA,"Prunus avium"
"706","19570","48.1,14.9833","14.9833","48.1","276","222","0","1946",98,NA,NA,"Prunus avium"
"707","19574","48.5167,15.4833","15.4833","48.5167","579","222","0","1946",108,NA,NA,"Prunus avium"
"708","19577","47.9833,15","15","47.9833","407","222","0","1946",99,NA,NA,"Prunus avium"
"709","19578","48.7833,15.4","15.4","48.7833","534","222","0","1946",101,NA,NA,"Prunus avium"
"711","19585","48.6667,15.6667","15.6667","48.6667","311","222","0","1946",110,NA,NA,"Prunus avium"
"712","19588","48.9333,15.2333","15.2333","48.9333","525","222","0","1946",111,NA,NA,"Prunus avium"
"713","19589","48.1,15.4167","15.4167","48.1","300","222","0","1946",118,NA,NA,"Prunus avium"
"714","19591","47.45,16.2167","16.2167","47.45","512","222","0","1946",105,NA,NA,"Prunus avium"
"716","19613","48.15,15.15","15.15","48.15","258","222","0","1946",98,NA,NA,"Prunus avium"
"718","19618","47.7833,15.9167","15.9167","47.7833","585","222","0","1946",96,NA,NA,"Prunus avium"
"719","19619","48.7167,15.8667","15.8667","48.7167","289","222","0","1946",99,NA,NA,"Prunus avium"
"723","19629","48.75,15.7333","15.7333","48.75","466","222","0","1946",105,NA,NA,"Prunus avium"
"727","19640","48.6,15.55","15.55","48.6","582","222","0","1946",108,NA,NA,"Prunus avium"
"730","19652","48.8167,15.2833","15.2833","48.8167","510","222","0","1946",120,NA,NA,"Prunus avium"
"732","19654","47.6167,16.2833","16.2833","47.6167","695","222","0","1946",110,NA,NA,"Prunus avium"
"736","19664","48.5333,15.9333","15.9333","48.5333","230","222","0","1946",91,NA,NA,"Prunus avium"
"737","19665","48.55,16.7667","16.7667","48.55","199","222","0","1946",111,NA,NA,"Prunus avium"
"741","19672","47.2833,15.4833","15.4833","47.2833","694","222","0","1946",104,NA,NA,"Prunus avium"
"742","19682","46.7167,15.7667","15.7667","46.7167","237","222","0","1946",92,NA,NA,"Prunus avium"
"744","19691","46.9167,15.3333","15.3333","46.9167","357","222","0","1946",91,NA,NA,"Prunus avium"
"745","19694","47.1833,14.1833","14.1833","47.1833","860","222","0","1946",102,NA,NA,"Prunus avium"
"751","19715","47.45,9.76667","9.76667","47.45","435","222","0","1946",92,NA,NA,"Prunus avium"
"806","19893","47.3,11.5","11.5","47.3","632","222","0","1946",93,NA,NA,"Prunus avium"
"808","19907","47.45,12.1667","12.1667","47.45","622","222","0","1946",106,NA,NA,"Prunus avium"
"814","19933","47.4,11.8167","11.8167","47.4","522","222","0","1946",105,NA,NA,"Prunus avium"
"815","19934","47.1333,10.4667","10.4667","47.1333","1012","222","0","1946",108,NA,NA,"Prunus avium"
"817","19946","47,12.5333","12.5333","47","975","222","0","1946",111,NA,NA,"Prunus avium"
"821","19957","47.7167,16.35","16.35","47.7167","343","222","0","1946",96,NA,NA,"Prunus avium"
"825","19965","47.8833,16.45","16.45","47.8833","273","222","0","1946",100,NA,NA,"Prunus avium"
"826","19973","47.7333,16.4","16.4","47.7333","258","222","0","1946",94,NA,NA,"Prunus avium"
"827","19978","47.7167,16.3333","16.3333","47.7167","450","222","0","1946",92,NA,NA,"Prunus avium"
"831","19985","47.3,16.4333","16.4333","47.3","348","222","0","1946",94,NA,NA,"Prunus avium"
"834","19994","47.9,16.55","16.55","47.9","253","222","0","1946",94,NA,NA,"Prunus avium"
"835","19996","47.7333,16.3333","16.3333","47.7333","306","222","0","1946",92,NA,NA,"Prunus avium"
"838","20001","48.1167,13.8","13.8","48.1167","448","222","0","1946",118,NA,NA,"Prunus avium"
"845","20012","48.2,13.1","13.1","48.2","393","222","0","1946",134,NA,NA,"Prunus avium"
"847","20014","48.15,13.5667","13.5667","48.15","529","222","0","1946",105,NA,NA,"Prunus avium"
"849","20017","48.2167,14.4833","14.4833","48.2167","281","222","0","1946",97,NA,NA,"Prunus avium"
"852","20021","48.5667,13.5167","13.5167","48.5667","455","222","0","1946",104,NA,NA,"Prunus avium"
"853","20023","48.0167,13.25","13.25","48.0167","530","222","0","1946",97,NA,NA,"Prunus avium"
"855","20025","48.0833,12.9333","12.9333","48.0833","491","222","0","1946",96,NA,NA,"Prunus avium"
"859","20038","48.4333,14.1167","14.1167","48.4333","591","222","0","1946",99,NA,NA,"Prunus avium"
"862","20042","48.1667,13.2667","13.2667","48.1667","479","222","0","1946",105,NA,NA,"Prunus avium"
"863","20043","48.05,13.15","13.15","48.05","486","222","0","1946",105,NA,NA,"Prunus avium"
"865","20046","48.3167,14.4667","14.4667","48.3167","306","222","0","1946",94,NA,NA,"Prunus avium"
"868","20053","48.4333,13.65","13.65","48.4333","547","222","0","1946",103,NA,NA,"Prunus avium"
"869","20054","48.05,14.1333","14.1333","48.05","384","222","0","1946",104,NA,NA,"Prunus avium"
"878","20077","48.0667,13.1833","13.1833","48.0667","468","222","0","1946",87,NA,NA,"Prunus avium"
"881","20081","48.1,13.8167","13.8167","48.1","401","222","0","1946",96,NA,NA,"Prunus avium"
"890","20096","48.0833,13.15","13.15","48.0833","471","222","0","1946",103,NA,NA,"Prunus avium"
"891","20098","48.1333,13.0833","13.0833","48.1333","433","222","0","1946",94,NA,NA,"Prunus avium"
"894","20103","48.2333,13.0167","13.0167","48.2333","380","222","0","1946",87,NA,NA,"Prunus avium"
"898","20113","48.0167,13.2833","13.2833","48.0167","550","222","0","1946",125,NA,NA,"Prunus avium"
"900","20120","48.3833,13.8833","13.8833","48.3833","603","222","0","1946",97,NA,NA,"Prunus avium"
"902","20127","48.3,13.4333","13.4333","48.3","372","222","0","1946",95,NA,NA,"Prunus avium"
"904","20131","48.3667,13.6833","13.6833","48.3667","455","222","0","1946",103,NA,NA,"Prunus avium"
"907","20136","48.2833,14.3667","14.3667","48.2833","259","222","0","1946",98,NA,NA,"Prunus avium"
"909","20146","48.2,13.2167","13.2167","48.2","417","222","0","1946",95,NA,NA,"Prunus avium"
"911","20148","48.2,12.8833","12.8833","48.2","356","222","0","1946",104,NA,NA,"Prunus avium"
"914","20153","48.15,13.1167","13.1167","48.15","418","222","0","1946",95,NA,NA,"Prunus avium"
"915","20154","48.4333,14.7833","14.7833","48.4333","640","222","0","1946",100,NA,NA,"Prunus avium"
