"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset"
"55023","3187","47.95,8.5","8.5","47.95","690","101","0","1973",145,127,-18
"55033","3213","48.0833,7.63333","7.63333","48.0833","220","101","0","1973",118,99,-19
"55040","3230","47.7,9.2","9.2","47.7","410","101","0","1973",130,117,-13
"55045","3237","48.3333,7.88333","7.88333","48.3333","170","101","0","1973",129,123,-6
"55051","3254","47.6,7.63333","7.63333","47.6","280","101","0","1973",123,96,-27
"55062","3283","48.4667,7.95","7.95","48.4667","160","101","0","1973",127,96,-31
"55063","3284","48.4833,8.16667","8.16667","48.4833","280","101","0","1973",136,112,-24
"55066","3290","48.8,8.31667","8.31667","48.8","150","101","0","1973",126,121,-5
"55093","3343","48.3833,8.28333","8.28333","48.3833","420","101","0","1973",140,125,-15
"55095","3346","48.2833,8.85","8.85","48.2833","520","101","0","1973",135,122,-13
"55097","3354","48.2,9.76667","9.76667","48.2","520","101","0","1973",141,120,-21
"55104","3366","48.65,8.78333","8.78333","48.65","450","101","0","1973",135,123,-12
"55108","3378","48.2833,9.71667","9.71667","48.2833","510","101","0","1973",136,123,-13
"55112","3388","48.4667,8.43333","8.43333","48.4667","650","101","0","1973",140,132,-8
"55130","3418","47.9333,9.75","9.75","47.9333","590","101","0","1973",141,122,-19
"55132","3422","48.4,9.2","9.2","48.4","800","101","0","1973",168,140,-28
"55135","3426","48.4833,9.41667","9.41667","48.4833","460","101","0","1973",141,118,-23
"55141","3438","47.9333,9.55","9.55","47.9333","580","101","0","1973",140,121,-19
"55164","3482","47.7333,12.8833","12.8833","47.7333","480","101","0","1973",128,123,-5
"55166","3484","48.4,11.7333","11.7333","48.4","450","101","0","1973",131,120,-11
"55168","3486","48.05,10.8833","10.8833","48.05","590","101","0","1973",134,117,-17
"55171","3490","48.1667,11.4833","11.4833","48.1667","510","101","0","1973",124,118,-6
"55180","3515","47.7167,11.4167","11.4167","47.7167","620","101","0","1973",133,120,-13
"55181","3516","47.6833,11.5667","11.5667","47.6833","680","101","0","1973",136,126,-10
"55183","3520","47.6333,13","13","47.6333","550","101","0","1973",140,125,-15
"55185","3526","48.3833,11.4167","11.4167","48.3833","470","101","0","1973",135,124,-11
"55188","3533","48.0333,11.9","11.9","48.0333","550","101","0","1973",140,133,-7
"55189","3534","48.05,11.95","11.95","48.05","530","101","0","1973",137,127,-10
"55193","3540","48.2833,11.8333","11.8333","48.2833","490","101","0","1973",133,125,-8
"55194","3542","48.3833,12.1833","12.1833","48.3833","460","101","0","1973",135,124,-11
"55197","3545","48.4667,11.9333","11.9333","48.4667","420","101","0","1973",129,121,-8
"55206","3563","48.7833,11.2833","11.2833","48.7833","410","101","0","1973",140,120,-20
"55222","3617","48.6,11.6333","11.6333","48.6","410","101","0","1973",133,121,-12
"55226","3628","47.8,11.0167","11.0167","47.8","980","101","0","1973",140,128,-12
"55227","3630","47.8333,10.8","10.8","47.8333","830","101","0","1973",143,126,-17
"55229","3633","48.6333,11.3167","11.3167","48.6333","420","101","0","1973",132,117,-15
"55235","3642","48,11.1667","11.1667","48","560","101","0","1973",136,122,-14
"55244","3659","47.8167,12.65","12.65","47.8167","610","101","0","1973",140,126,-14
"55249","3669","47.9833,12.1333","12.1333","47.9833","480","101","0","1973",132,122,-10
"55257","3685","47.8833,11.0333","11.0333","47.8833","700","101","0","1973",136,130,-6
"55263","3693","48.8333,12.9667","12.9667","48.8333","310","101","0","1973",127,114,-13
"55264","3694","48.8833,12.6","12.6","48.8833","330","101","0","1973",135,121,-14
"55267","3705","48.8167,12.8","12.8","48.8167","320","101","0","1973",130,114,-16
"55274","3723","48.85,13.3333","13.3333","48.85","560","101","0","1973",124,125,1
"55282","3744","49.1333,12.7333","12.7333","49.1333","480","101","0","1973",152,115,-37
"55286","3750","48.5833,12.1833","12.1833","48.5833","390","101","0","1973",132,120,-12
"55298","3781","48.4,13","13","48.4","400","101","0","1973",135,112,-23
"55303","3792","48.7,12.0333","12.0333","48.7","450","101","0","1973",136,124,-12
"55304","3793","48.85,12.7667","12.7667","48.85","320","101","0","1973",134,120,-14
"55308","3798","49.0833,12.8833","12.8833","49.0833","430","101","0","1973",141,124,-17
"55316","3824","48.75,13.8167","13.8167","48.75","720","101","0","1973",148,140,-8
"55318","3827","48.75,13.5167","13.5167","48.75","440","101","0","1973",135,129,-6
"55329","3846","49.6,11.75","11.75","49.6","460","101","0","1973",142,121,-21
"55330","3852","49.0333,11.4833","11.4833","49.0333","370","101","0","1973",135,123,-12
"55334","3865","49.3167,12.85","12.85","49.3167","400","101","0","1973",134,125,-9
"55335","3866","49.2167,12.7667","12.7667","49.2167","480","101","0","1973",147,140,-7
"55340","3876","49.8667,11.9","11.9","49.8667","460","101","0","1973",138,125,-13
"55343","3884","49.1667,11.45","11.45","49.1667","400","101","0","1973",134,120,-14
"55346","3893","49.8333,12.05","12.05","49.8333","500","101","0","1973",145,130,-15
"55352","3911","49.1,11.8167","11.8167","49.1","460","101","0","1973",131,125,-6
"55353","3912","49.15,11.6667","11.6667","49.15","520","101","0","1973",144,124,-20
"55355","3915","49.05,11.8833","11.8833","49.05","390","101","0","1973",140,135,-5
"55357","3918","49.2167,11.7667","11.7667","49.2167","510","101","0","1973",119,126,7
"55364","3945","48.9,11.6167","11.6167","48.9","400","101","0","1973",138,120,-18
"55365","3947","49.1,12.4833","12.4833","49.1","570","101","0","1973",141,137,-4
"55370","3959","49.5333,11.6833","11.6833","49.5333","420","101","0","1973",140,125,-15
"55373","3963","49.95,12.2833","12.2833","49.95","550","101","0","1973",140,123,-17
"55375","3967","49.7833,12.3167","12.3167","49.7833","600","101","0","1973",145,127,-18
"55379","3974","49.9167,12.3833","12.3833","49.9167","530","101","0","1973",150,129,-21
"55381","3978","49.6333,12.2667","12.2667","49.6333","450","101","0","1973",151,127,-24
"55385","3983","49.6167,12.35","12.35","49.6167","570","101","0","1973",140,128,-12
"55386","3984","49.3167,12.75","12.75","49.3167","420","101","0","1973",141,122,-19
"55387","3986","49.4333,12.5833","12.5833","49.4333","530","101","0","1973",146,125,-21
"55388","3987","49.3833,12.7167","12.7167","49.3833","520","101","0","1973",157,126,-31
"55391","3991","50.2667,10.9667","10.9667","50.2667","300","101","0","1973",135,123,-12
"55393","3993","50.3167,11.9167","11.9167","50.3167","500","101","0","1973",142,122,-20
"55395","3995","50,12.0833","12.0833","50","530","101","0","1973",134,125,-9
"55396","3997","50.1667,12.1333","12.1333","50.1667","540","101","0","1973",145,122,-23
"55402","4015","49.8667,11","11","49.8667","290","101","0","1973",132,118,-14
"55412","4039","50.3667,10.8","10.8","50.3667","340","101","0","1973",139,122,-17
"55414","4045","50.2667,11.15","11.15","50.2667","380","101","0","1973",133,114,-19
"55415","4046","50.2167,11.1333","11.1333","50.2167","330","101","0","1973",133,113,-20
"55419","4054","49.9333,11.2833","11.2833","49.9333","400","101","0","1973",143,121,-22
"55420","4055","49.95,11.1667","11.1667","49.95","450","101","0","1973",135,123,-12
"55421","4057","49.8167,11.2167","11.2167","49.8167","320","101","0","1973",135,122,-13
"55423","4065","49.7,10.8167","10.8167","49.7","270","101","0","1973",133,123,-10
"55426","4070","50.2667,11.85","11.85","50.2667","550","101","0","1973",141,122,-19
"55430","4080","50.3667,11.5167","11.5167","50.3667","590","101","0","1973",144,136,-8
"55437","4098","50.1167,11.6167","11.6167","50.1167","370","101","0","1973",138,122,-16
"55448","4121","50.2833,11.7333","11.7333","50.2833","610","101","0","1973",141,127,-14
"55452","4128","49.85,11.6","11.6","49.85","480","101","0","1973",145,134,-11
"55454","4132","49.7667,11.55","11.55","49.7667","420","101","0","1973",142,127,-15
"55460","4146","50.0333,11","11","50.0333","320","101","0","1973",139,124,-15
"55467","4156","50.0167,11.95","11.95","50.0167","600","101","0","1973",158,136,-22
"55468","4157","50.1,11.8833","11.8833","50.1","620","101","0","1973",157,126,-31
"55471","4160","48.9,11.1833","11.1833","48.9","400","101","0","1973",134,123,-11
"55476","4168","49.0333,10.9667","10.9667","49.0333","420","101","0","1973",131,119,-12
"55478","4170","49.4,10.5167","10.5167","49.4","460","101","0","1973",139,122,-17
"55479","4172","49.3333,10.8","10.8","49.3333","400","101","0","1973",139,126,-13
"55480","4173","49.35,10.5167","10.5167","49.35","410","101","0","1973",135,120,-15
"55491","4198","49.1667,10.3333","10.3333","49.1667","450","101","0","1973",136,120,-16
"55496","4205","49.5,10.8","10.8","49.5","310","101","0","1973",126,121,-5
"55509","4230","49.5833,10.6","10.6","49.5833","290","101","0","1973",134,122,-12
"55512","4239","49.4,11.4","11.4","49.4","450","101","0","1973",151,122,-29
"55513","4240","49.3833,10.3333","10.3333","49.3833","440","101","0","1973",142,124,-18
"55514","4241","49.2833,10.2667","10.2667","49.2833","500","101","0","1973",137,120,-17
"55520","4251","49.3667,10.95","10.95","49.3667","380","101","0","1973",140,125,-15
"55523","4256","49.45,10.3167","10.3167","49.45","350","101","0","1973",125,121,-4
"55524","4260","49.55,10.2333","10.2333","49.55","330","101","0","1973",132,120,-12
"55525","4263","48.9,10.9333","10.9333","48.9","550","101","0","1973",138,123,-15
"55528","4266","49.0167,11.1167","11.1167","49.0167","560","101","0","1973",137,121,-16
"55529","4268","48.9,11","11","48.9","440","101","0","1973",125,123,-2
"55547","4317","50.2833,9.91667","9.91667","50.2833","500","101","0","1973",147,134,-13
"55554","4333","50.1,9.65","9.65","50.1","180","101","0","1973",115,98,-17
"55559","4340","49.95,10.2833","10.2833","49.95","220","101","0","1973",126,122,-4
"55571","4364","50.15,10.4333","10.4333","50.15","290","101","0","1973",132,120,-12
"55577","4373","50.1833,10.3667","10.3667","50.1833","290","101","0","1973",138,118,-20
"55584","4386","49.7167,10.2167","10.2167","49.7167","230","101","0","1973",131,117,-14
"55588","4394","50.3,10.4667","10.4667","50.3","280","101","0","1973",143,138,-5
"55589","4395","50.2667,10.5333","10.5333","50.2667","300","101","0","1973",144,122,-22
"55591","4397","50.3333,10.35","10.35","50.3333","270","101","0","1973",138,122,-16
"55597","4419","50.4167,10.3833","10.3833","50.4167","340","101","0","1973",144,123,-21
"55598","4420","50.45,10.2667","10.2667","50.45","280","101","0","1973",138,128,-10
"55608","4434","49.7,10.0167","10.0167","49.7","190","101","0","1973",136,122,-14
"55611","4445","49.8833,10.0333","10.0333","49.8833","260","101","0","1973",127,109,-18
"55612","4452","49.7833,9.76667","9.76667","49.7833","250","101","0","1973",130,118,-12
"55614","4456","48.45,10.2667","10.2667","48.45","450","101","0","1973",139,122,-17
"55616","4458","47.7333,10.3167","10.3167","47.7333","680","101","0","1973",138,124,-14
"55627","4477","48.7167,10.7833","10.7833","48.7167","410","101","0","1973",136,119,-17
"55634","4492","47.5667,10.7","10.7","47.5667","810","101","0","1973",140,121,-19
"55635","4494","47.5667,10.75","10.75","47.5667","810","101","0","1973",147,140,-7
"55636","4495","48.4333,10.4167","10.4167","48.4333","460","101","0","1973",139,133,-6
"55642","4506","48.1667,10.1167","10.1167","48.1667","530","101","0","1973",134,121,-13
"55645","4517","47.7167,10.2333","10.2333","47.7167","900","101","0","1973",163,137,-26
"55646","4519","47.7,10.35","10.35","47.7","710","101","0","1973",137,120,-17
"55660","4539","47.9667,10.15","10.15","47.9667","610","101","0","1973",139,121,-18
"55685","4592","48.5667,10.7333","10.7333","48.5667","430","101","0","1973",133,120,-13
"55700","4615","49.4833,6.86667","6.86667","49.4833","250","101","0","1973",142,120,-22
"55707","4632","49.1667,7.05","7.05","49.1667","230","101","0","1973",136,122,-14
"55712","4641","49.4167,6.91667","6.91667","49.4167","220","101","0","1973",118,105,-13
"55741","4714","52.7333,14.2167","14.2167","52.7333","5","101","0","1973",141,124,-17
"55748","4740","51.9833,14.3","14.3","51.9833","47","101","0","1973",132,126,-6
"55749","4741","52.2167,14.1167","14.1167","52.2167","100","101","0","1973",137,114,-23
"55766","4789","52.8333,13.8333","13.8333","52.8333","40","101","0","1973",130,113,-17
"55790","4848","52.9833,13.35","13.35","52.9833","45","101","0","1973",140,125,-15
"55872","5074","54.1,13.4","13.4","54.1","2","101","0","1973",143,123,-20
"55903","5156","54.0833,12.9667","12.9667","54.0833","20","101","0","1973",138,124,-14
"55937","5236","53.5167,13.95","13.95","53.5167","30","101","0","1973",136,126,-10
"56014","5413","50.5333,12.3","12.3","50.5333","440","101","0","1973",140,126,-14
"56022","5427","51.1,12.3167","12.3167","51.1","150","101","0","1973",130,114,-16
"56036","5443","50.9,13","13","50.9","290","101","0","1973",141,124,-17
"56039","5449","50.75,13.75","13.75","50.75","760","101","0","1973",152,127,-25
"56057","5501","50.8667,12.45","12.45","50.8667","260","101","0","1973",132,122,-10
"56062","5507","51.2667,15.0333","15.0333","51.2667","180","101","0","1973",133,121,-12
"56072","5528","50.7333,12.65","12.65","50.7333","400","101","0","1973",136,115,-21
"56106","5617","51.3,13.25","13.25","51.3","145","101","0","1973",144,119,-25
"56107","5621","51.0333,12.8","12.8","51.0333","180","101","0","1973",128,115,-13
"56129","5661","51.3667,12.6333","12.6333","51.3667","145","101","0","1973",131,121,-10
"56134","5670","50.7333,13.0333","13.0333","50.7333","450","101","0","1973",149,125,-24
"56183","5788","52.3833,11.4667","11.4667","52.3833","75","101","0","1973",140,124,-16
"56243","5893","52.9,11.75","11.75","52.9","20","101","0","1973",136,120,-16
"56268","5943","51.5667,11.0833","11.0833","51.5667","435","101","0","1973",147,133,-14
"56303","6020","51.9167,12.7833","12.7833","51.9167","90","101","0","1973",133,121,-12
"56339","6107","50.7833,10.0667","10.0667","50.7833","410","101","0","1973",145,125,-20
"56443","6370","51.3,10.7667","10.7667","51.3","275","101","0","1973",139,123,-16
"56449","6381","50.35,11.0667","11.0667","50.35","490","101","0","1973",140,125,-15
"56456","6398","50.6833,10.8","10.8","50.6833","700","101","0","1973",150,131,-19
"56485","6470","47.85,16.5333","16.5333","47.85","184","101","0","1973",122,95,-27
"56487","6481","48.4333,15.1167","15.1167","48.4333","911","101","0","1973",155,122,-33
"56512","6579","47.1333,13.6833","13.6833","47.1333","1122","101","0","1973",152,134,-18
"56519","6594","47.2167,15.6333","15.6333","47.2167","465","101","0","1973",127,118,-9
"56523","6603","48.7,13.95","13.95","48.7","920","101","0","1973",133,121,-12
"56555","6862","46.0167,15.7","15.7","46.0167","179","101","0","1973",127,113,-14
"56556","6863","46.25,15.25","15.25","46.25","244","101","0","1973",126,119,-7
"56558","6865","45.5667,14.25","14.25","45.5667","424","101","0","1973",126,112,-14
"56559","6866","46.5667,15.95","15.95","46.5667","310","101","0","1973",122,116,-6
"56561","6868","46.0667,14.5167","14.5167","46.0667","299","101","0","1973",124,121,-3
"56563","6870","45.8,15.1833","15.1833","45.8","220","101","0","1973",123,107,-16
"56564","6871","45.4833,13.6167","13.6167","45.4833","2","101","0","1973",114,93,-21
"56566","6873","46.4667,15.7667","15.7667","46.4667","240","101","0","1973",125,112,-13
"56567","6874","46.8333,16.3","16.3","46.8333","308","101","0","1973",127,123,-4
"56568","6875","46.2,15.5333","15.5333","46.2","245","101","0","1973",127,121,-6
"56570","19291","45.6,17.233","17.233","45.6","161","101","0","1973",118,102,-16
"56572","19293","44.533,15.4","15.4","44.533","566","101","0","1973",132,122,-10
"56573","19295","46.033,16.55","16.55","46.033","138","101","0","1973",125,106,-19
"56574","19296","45.367,18.233","18.233","45.367","231","101","0","1973",121,98,-23
"56575","19297","45.267,15.283","15.283","45.267","325","101","0","1973",125,116,-9
"56576","19299","42.75,17.983","17.983","42.75","60","101","0","1973",110,85,-25
"56577","19300","45.817,16.033","16.033","45.817","121","101","0","1973",121,95,-26
"56717","103","53.6167,10.7","10.7","53.6167","30","101","0","1974",133,103,-30
"56720","110","53.5,10.4833","10.4833","53.5","40","101","0","1974",118,102,-16
"56722","118","54.6167,8.96667","8.96667","54.6167","10","101","0","1974",135,111,-24
"56724","124","54.6667,9.13333","9.13333","54.6667","20","101","0","1974",110,98,-12
"56729","142","54.5,11.1","11.1","54.5","6","101","0","1974",143,120,-23
"56731","152","54.1,10.8167","10.8167","54.1","10","101","0","1974",146,113,-33
"56746","188","54.3167,10.2167","10.2167","54.3167","15","101","0","1974",140,98,-42
"56750","199","54.1167,10.1667","10.1667","54.1167","45","101","0","1974",130,99,-31
"56751","202","54.1667,10.05","10.05","54.1667","35","101","0","1974",132,103,-29
"56755","213","54.0833,9.65","9.65","54.0833","60","101","0","1974",133,105,-28
"56760","223","54.1167,9.43333","9.43333","54.1167","25","101","0","1974",130,108,-22
"56767","244","54.5167,9.56667","9.56667","54.5167","18","101","0","1974",129,107,-22
"56778","280","53.95,9.71667","9.71667","53.95","20","101","0","1974",129,98,-31
"56784","291","53.7333,10.2667","10.2667","53.7333","45","101","0","1974",132,109,-23
"56789","303","53.8667,10.3333","10.3333","53.8667","25","101","0","1974",133,111,-22
"56792","307","54.15,9.28333","9.28333","54.15","35","101","0","1974",136,111,-25
"56797","317","53.9833,9.11667","9.11667","53.9833","20","101","0","1974",132,109,-23
"56801","327","54.8667,8.73333","8.73333","54.8667","3","101","0","1974",141,105,-36
"56821","401","52.1333,9.25","9.25","52.1333","80","101","0","1974",131,108,-23
"56835","427","52.4,9.45","9.45","52.4","50","101","0","1974",128,110,-18
"56839","440","52.5667,9.13333","9.13333","52.5667","30","101","0","1974",112,94,-18
"56844","450","52.7167,9.25","9.25","52.7167","25","101","0","1974",126,99,-27
"56857","480","51.5333,9.93333","9.93333","51.5333","150","101","0","1974",120,97,-23
"56858","481","51.5333,9.95","9.95","51.5333","190","101","0","1974",135,97,-38
"56865","498","51.5,10.1833","10.1833","51.5","210","101","0","1974",129,115,-14
"56867","502","51.8,9.7","9.7","51.8","160","101","0","1974",134,118,-16
"56877","531","51.95,9.73333","9.73333","51.95","200","101","0","1974",139,103,-36
"56894","563","51.8,10.0333","10.0333","51.8","130","101","0","1974",96,102,6
"56897","568","51.6,10.55","10.55","51.6","340","101","0","1974",129,98,-31
"56925","638","52.9333,9.73333","9.73333","52.9333","70","101","0","1974",111,101,-10
"56931","656","52.5333,10.35","10.35","52.5333","50","101","0","1974",128,94,-34
"56937","680","53.45,9.73333","9.73333","53.45","40","101","0","1974",131,97,-34
"56951","733","53,11.15","11.15","53","15","101","0","1974",140,99,-41
"56964","765","53.0333,9.83333","9.83333","53.0333","75","101","0","1974",135,98,-37
"56965","766","53.1333,10.6","10.6","53.1333","50","101","0","1974",140,101,-39
"56970","784","52.8,10.6333","10.6333","52.8","70","101","0","1974",126,106,-20
"56976","793","53.0833,10.2833","10.2833","53.0833","80","101","0","1974",132,116,-16
"56980","799","53.4833,9.15","9.15","53.4833","5","101","0","1974",117,95,-22
"56983","810","53.8167,8.76667","8.76667","53.8167","2","101","0","1974",111,97,-14
"56998","855","53.5667,9.51667","9.51667","53.5667","20","101","0","1974",123,98,-25
"57001","867","53.5167,9.48333","9.48333","53.5167","25","101","0","1974",128,98,-30
"57018","911","52.8667,7.31667","7.31667","52.8667","10","101","0","1974",132,102,-30
"57035","951","52.5,7.3","7.3","52.5","25","101","0","1974",125,98,-27
"57045","975","52.15,8.05","8.05","52.15","120","101","0","1974",116,102,-14
"57046","976","52.1,8.08333","8.08333","52.1","90","101","0","1974",110,86,-24
"57047","977","52.3167,8.03333","8.03333","52.3167","90","101","0","1974",119,101,-18
"57072","1041","53.35,7.11667","7.11667","53.35","1","101","0","1974",130,98,-32
"57073","1043","53.6333,7.81667","7.81667","53.6333","2","101","0","1974",126,99,-27
"57074","1048","53.4833,7.98333","7.98333","53.4833","2","101","0","1974",123,103,-20
"57085","1072","52.3,10.4333","10.4333","52.3","80","101","0","1974",122,98,-24
"57086","1074","51.9,9.85","9.85","51.9","200","101","0","1974",126,115,-11
"57087","1076","51.8667,10.0167","10.0167","51.8667","130","101","0","1974",129,96,-33
"57095","1111","52.4333,10.85","10.85","52.4333","60","101","0","1974",124,96,-28
"57098","1119","52.1833,10.7167","10.7167","52.1833","150","101","0","1974",119,102,-17
"57101","1127","52.1667,10.55","10.55","52.1667","80","101","0","1974",122,98,-24
"57102","1129","53.15,8.2","8.2","53.15","5","101","0","1974",124,99,-25
"57122","1187","53.0667,8.16667","8.16667","53.0667","15","101","0","1974",130,97,-33
"57128","1203","53.3333,8.48333","8.48333","53.3333","3","101","0","1974",112,95,-17
"57129","1207","53.3333,8.21667","8.21667","53.3333","2","101","0","1974",135,108,-27
"57134","1217","53.1,8.86667","8.86667","53.1","4","101","0","1974",124,77,-47
"57177","1324","51.6333,6.18333","6.18333","51.6333","20","101","0","1974",120,100,-20
"57178","1326","51.5833,6.25","6.25","51.5833","20","101","0","1974",110,94,-16
"57195","1358","50.6667,6.8","6.8","50.6667","160","101","0","1974",119,99,-20
"57199","1372","50.9167,6.81667","6.81667","50.9167","80","101","0","1974",120,95,-25
"57201","1381","51.0333,7.61667","7.61667","51.0333","300","101","0","1974",109,99,-10
"57213","1439","50.7667,6.08333","6.08333","50.7667","180","101","0","1974",107,90,-17
"57225","1469","50.5667,6.26667","6.26667","50.5667","530","101","0","1974",142,122,-20
"57252","1537","51.9667,7.3","7.3","51.9667","110","101","0","1974",123,99,-24
"57253","1539","51.8333,7.3","7.3","51.8333","65","101","0","1974",114,88,-26
"57279","1589","51.95,7.98333","7.98333","51.95","55","101","0","1974",105,91,-14
"57290","1619","52.0833,8.51667","8.51667","52.0833","150","101","0","1974",96,80,-16
"57315","1674","52.1,8.93333","8.93333","52.1","160","101","0","1974",125,100,-25
"57322","1690","52.3,8.91667","8.91667","52.3","50","101","0","1974",123,100,-23
"57330","1713","51.5833,9.3","9.3","51.5833","230","101","0","1974",125,104,-21
"57335","1723","51.9167,8.38333","8.38333","51.9167","75","101","0","1974",109,94,-15
"57349","1758","51.45,8.35","8.35","51.45","320","101","0","1974",140,137,-3
"57350","1759","51.4,8.58333","8.58333","51.4","460","101","0","1974",142,104,-38
"57362","1782","51.6667,8.35","8.35","51.6667","75","101","0","1974",111,91,-20
"57385","1832","50.9167,8.1","8.1","50.9167","350","101","0","1974",142,101,-41
"57394","1851","51,8.36667","8.36667","51","520","101","0","1974",143,108,-35
"57400","1871","51.4667,7.36667","7.36667","51.4667","140","101","0","1974",112,99,-13
"57401","1872","51.3,7.36667","7.36667","51.3","220","101","0","1974",125,94,-31
"57403","1876","51.4,7.43333","7.43333","51.4","120","101","0","1974",131,94,-37
"57409","1887","51.5833,7.66667","7.66667","51.5833","60","101","0","1974",105,89,-16
"57427","1936","50.3667,9.15","9.15","50.3667","300","101","0","1974",108,102,-6
"57461","2009","50.5167,8.81667","8.81667","50.5167","170","101","0","1974",104,93,-11
"57468","2024","50.4667,9.31667","9.31667","50.4667","460","101","0","1974",143,113,-30
"57476","2038","50,8.71667","8.71667","50","160","101","0","1974",111,92,-19
"57480","2053","50.8167,8.78333","8.78333","50.8167","200","101","0","1974",107,94,-13
"57489","2075","50.9667,8.5","8.5","50.9667","420","101","0","1974",136,114,-22
"57496","2087","51.0333,9.4","9.4","51.0333","250","101","0","1974",113,93,-20
"57506","2112","50.5667,9.76667","9.76667","50.5667","310","101","0","1974",140,100,-40
"57513","2126","50.5,10.0167","10.0167","50.5","560","101","0","1974",151,103,-48
"57519","2133","50.85,10","10","50.85","240","101","0","1974",108,95,-13
"57520","2137","51.45,9.41667","9.41667","51.45","180","101","0","1974",118,107,-11
"57523","2140","51.4,9.46667","9.46667","51.4","260","101","0","1974",133,104,-29
"57531","2153","50.75,9.81667","9.81667","50.75","370","101","0","1974",134,92,-42
"57535","2164","51.2667,9.38333","9.38333","51.2667","270","101","0","1974",121,98,-23
"57536","2166","51.2833,9.63333","9.63333","51.2833","220","101","0","1974",116,99,-17
"57538","2168","51.3833,9.51667","9.51667","51.3833","170","101","0","1974",133,94,-39
"57539","2170","51.2333,9.56667","9.56667","51.2333","290","101","0","1974",136,99,-37
"57545","2187","50.7333,8.7","8.7","50.7333","180","101","0","1974",120,95,-25
"57554","2203","51.1,9.53333","9.53333","51.1","180","101","0","1974",129,112,-17
"57558","2210","51.0333,9.9","9.9","51.0333","320","101","0","1974",132,93,-39
"57562","2225","50.95,9.86667","9.86667","50.95","230","101","0","1974",133,99,-34
"57570","2241","51.1333,9.01667","9.01667","51.1333","300","101","0","1974",145,100,-45
"57574","2250","51.4667,9.01667","9.01667","51.4667","290","101","0","1974",133,99,-34
"57575","2253","51.35,8.7","8.7","51.35","420","101","0","1974",140,120,-20
"57587","2282","51.45,9.25","9.25","51.45","250","101","0","1974",130,102,-28
"57589","2286","51.2333,9.26667","9.26667","51.2333","260","101","0","1974",116,107,-9
"57591","2288","50.9,9.21667","9.21667","50.9","240","101","0","1974",128,103,-25
"57593","2294","50.8833,9.35","9.35","50.8833","270","101","0","1974",131,92,-39
"57594","2295","50.8667,9.46667","9.46667","50.8667","330","101","0","1974",142,99,-43
"57595","2296","51,9.06667","9.06667","51","320","101","0","1974",134,101,-33
"57611","2349","50.25,9.28333","9.28333","50.25","160","101","0","1974",117,94,-23
"57613","2355","50.1667,8.98333","8.98333","50.1667","120","101","0","1974",114,95,-19
"57615","2357","50.2333,8.88333","8.88333","50.2333","130","101","0","1974",104,92,-12
"57623","2381","50.4833,8.26667","8.26667","50.4833","205","101","0","1974",114,96,-18
"57626","2390","49.9833,7.96667","7.96667","49.9833","120","101","0","1974",108,90,-18
"57632","2404","50.3,9.36667","9.36667","50.3","150","101","0","1974",135,97,-38
"57638","2415","50.1667,8.06667","8.06667","50.1667","380","101","0","1974",121,94,-27
"57642","2430","50.5667,8.28333","8.28333","50.5667","200","101","0","1974",122,85,-37
"57644","2432","50.5167,8.38333","8.38333","50.5167","220","101","0","1974",103,83,-20
"57647","2438","50.6167,8.35","8.35","50.6167","190","101","0","1974",136,100,-36
"57650","2444","50.6667,8.7","8.7","50.6667","180","101","0","1974",114,110,-4
"57669","2489","49.6333,7.28333","7.28333","49.6333","420","101","0","1974",137,108,-29
"57673","2496","49.75,7.3","7.3","49.75","450","101","0","1974",124,100,-24
"57692","2545","50.5667,7.61667","7.61667","50.5667","230","101","0","1974",141,93,-48
"57695","2552","50.1667,7.55","7.55","50.1667","450","101","0","1974",125,100,-25
"57699","2561","49.9667,7.6","7.6","49.9667","460","101","0","1974",133,108,-25
"57701","2565","49.9333,7.28333","7.28333","49.9333","440","101","0","1974",140,106,-34
"57702","2566","49.9667,7.3","7.3","49.9667","450","101","0","1974",135,110,-25
"57704","2568","49.75,6.65","6.65","49.75","260","101","0","1974",113,94,-19
"57723","2615","50.2,6.41667","6.41667","50.2","450","101","0","1974",128,103,-25
"57734","2652","49.9833,6.88333","6.88333","49.9833","160","101","0","1974",114,93,-21
"57735","2655","49.9833,6.76667","6.76667","49.9833","290","101","0","1974",125,108,-17
"57736","2656","49.9667,7","7","49.9667","140","101","0","1974",111,92,-19
"57742","2674","50.1667,7.73333","7.73333","50.1667","240","101","0","1974",128,93,-35
"57753","2698","49.6333,8.36667","8.36667","49.6333","95","101","0","1974",103,89,-14
"57765","2735","49.25,7.35","7.35","49.25","240","101","0","1974",89,104,15
"57767","2739","49.1667,7.88333","7.88333","49.1667","240","101","0","1974",118,97,-21
"57775","2761","49.4667,7.56667","7.56667","49.4667","250","101","0","1974",118,105,-13
"57777","2763","49.5,7.76667","7.76667","49.5","250","101","0","1974",100,100,0
"57807","2831","49.35,7.41667","7.41667","49.35","280","101","0","1974",115,91,-24
"57812","2842","48.7167,9.21667","9.21667","48.7167","391","101","0","1974",114,94,-20
"57816","2852","49.0167,10.2167","10.2167","49.0167","570","101","0","1974",112,108,-4
"57817","2853","48.9667,10.1333","10.1333","48.9667","440","101","0","1974",134,98,-36
"57824","2867","48.9833,9.36667","9.36667","48.9833","290","101","0","1974",119,88,-31
