"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"806","6869","45.9,13.6333","13.6333","45.9","55","106","20","1962",109,105,-4,"Betula pendula"
"807","6870","45.8,15.1833","15.1833","45.8","220","106","20","1962",114,118,4,"Betula pendula"
"808","6872","46.5,13.7167","13.7167","46.5","864","106","20","1962",126,128,2,"Betula pendula"
"809","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1962",110,121,11,"Betula pendula"
"810","6874","46.8333,16.3","16.3","46.8333","308","106","20","1962",113,115,2,"Betula pendula"
"811","6875","46.2,15.5333","15.5333","46.2","245","106","20","1962",112,113,1,"Betula pendula"
"812","19291","45.6,17.233","17.233","45.6","161","106","20","1962",106,102,-4,"Betula pendula"
"813","19295","46.033,16.55","16.55","46.033","138","106","20","1962",107,110,3,"Betula pendula"
"814","19297","45.267,15.283","15.283","45.267","325","106","20","1962",107,111,4,"Betula pendula"
"815","19300","45.817,16.033","16.033","45.817","121","106","20","1962",106,107,1,"Betula pendula"
"816","20449","42.7667,18.95","18.95","42.7667","647","106","20","1962",125,109,-16,"Betula pendula"
"817","6862","46.0167,15.7","15.7","46.0167","179","106","20","1963",109,111,2,"Betula pendula"
"818","6863","46.25,15.25","15.25","46.25","244","106","20","1963",106,111,5,"Betula pendula"
"819","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1963",114,111,-3,"Betula pendula"
"820","6865","45.5667,14.25","14.25","45.5667","424","106","20","1963",103,111,8,"Betula pendula"
"821","6866","46.5667,15.95","15.95","46.5667","310","106","20","1963",110,111,1,"Betula pendula"
"822","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1963",112,115,3,"Betula pendula"
"823","6870","45.8,15.1833","15.1833","45.8","220","106","20","1963",100,109,9,"Betula pendula"
"824","6872","46.5,13.7167","13.7167","46.5","864","106","20","1963",126,129,3,"Betula pendula"
"825","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1963",104,110,6,"Betula pendula"
"826","6874","46.8333,16.3","16.3","46.8333","308","106","20","1963",106,111,5,"Betula pendula"
"827","6875","46.2,15.5333","15.5333","46.2","245","106","20","1963",107,111,4,"Betula pendula"
"828","19291","45.6,17.233","17.233","45.6","161","106","20","1963",101,105,4,"Betula pendula"
"829","19293","44.533,15.4","15.4","44.533","566","106","20","1963",112,106,-6,"Betula pendula"
"830","19295","46.033,16.55","16.55","46.033","138","106","20","1963",104,106,2,"Betula pendula"
"831","19300","45.817,16.033","16.033","45.817","121","106","20","1963",101,103,2,"Betula pendula"
"832","20449","42.7667,18.95","18.95","42.7667","647","106","20","1963",94,110,16,"Betula pendula"
"833","20451","42.8333,19.5167","19.5167","42.8333","944","106","20","1963",111,123,12,"Betula pendula"
"834","6862","46.0167,15.7","15.7","46.0167","179","106","20","1964",111,113,2,"Betula pendula"
"835","6863","46.25,15.25","15.25","46.25","244","106","20","1964",108,109,1,"Betula pendula"
"836","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1964",107,108,1,"Betula pendula"
"837","6865","45.5667,14.25","14.25","45.5667","424","106","20","1964",103,105,2,"Betula pendula"
"838","6866","46.5667,15.95","15.95","46.5667","310","106","20","1964",103,110,7,"Betula pendula"
"839","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1964",113,113,0,"Betula pendula"
"840","6869","45.9,13.6333","13.6333","45.9","55","106","20","1964",98,105,7,"Betula pendula"
"841","6870","45.8,15.1833","15.1833","45.8","220","106","20","1964",110,110,0,"Betula pendula"
"842","6872","46.5,13.7167","13.7167","46.5","864","106","20","1964",124,123,-1,"Betula pendula"
"843","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1964",110,113,3,"Betula pendula"
"844","6874","46.8333,16.3","16.3","46.8333","308","106","20","1964",110,112,2,"Betula pendula"
"845","6875","46.2,15.5333","15.5333","46.2","245","106","20","1964",101,111,10,"Betula pendula"
"846","19291","45.6,17.233","17.233","45.6","161","106","20","1964",98,103,5,"Betula pendula"
"847","19293","44.533,15.4","15.4","44.533","566","106","20","1964",110,114,4,"Betula pendula"
"848","19295","46.033,16.55","16.55","46.033","138","106","20","1964",102,106,4,"Betula pendula"
"849","19297","45.267,15.283","15.283","45.267","325","106","20","1964",102,106,4,"Betula pendula"
"850","19300","45.817,16.033","16.033","45.817","121","106","20","1964",99,100,1,"Betula pendula"
"851","20449","42.7667,18.95","18.95","42.7667","647","106","20","1964",121,109,-12,"Betula pendula"
"852","6862","46.0167,15.7","15.7","46.0167","179","106","20","1965",100,102,2,"Betula pendula"
"853","6863","46.25,15.25","15.25","46.25","244","106","20","1965",105,108,3,"Betula pendula"
"854","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1965",102,103,1,"Betula pendula"
"855","6865","45.5667,14.25","14.25","45.5667","424","106","20","1965",111,114,3,"Betula pendula"
"856","6866","46.5667,15.95","15.95","46.5667","310","106","20","1965",94,100,6,"Betula pendula"
"857","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1965",114,116,2,"Betula pendula"
"858","6869","45.9,13.6333","13.6333","45.9","55","106","20","1965",101,105,4,"Betula pendula"
"859","6870","45.8,15.1833","15.1833","45.8","220","106","20","1965",112,110,-2,"Betula pendula"
"860","6872","46.5,13.7167","13.7167","46.5","864","106","20","1965",128,131,3,"Betula pendula"
"861","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1965",100,104,4,"Betula pendula"
"862","6874","46.8333,16.3","16.3","46.8333","308","106","20","1965",102,102,0,"Betula pendula"
"863","6875","46.2,15.5333","15.5333","46.2","245","106","20","1965",102,103,1,"Betula pendula"
"864","19293","44.533,15.4","15.4","44.533","566","106","20","1965",108,111,3,"Betula pendula"
"865","19295","46.033,16.55","16.55","46.033","138","106","20","1965",95,97,2,"Betula pendula"
"866","19297","45.267,15.283","15.283","45.267","325","106","20","1965",101,102,1,"Betula pendula"
"867","19300","45.817,16.033","16.033","45.817","121","106","20","1965",95,96,1,"Betula pendula"
"868","20449","42.7667,18.95","18.95","42.7667","647","106","20","1965",107,112,5,"Betula pendula"
"869","6862","46.0167,15.7","15.7","46.0167","179","106","20","1966",102,100,-2,"Betula pendula"
"870","6863","46.25,15.25","15.25","46.25","244","106","20","1966",108,107,-1,"Betula pendula"
"871","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1966",102,100,-2,"Betula pendula"
"872","6865","45.5667,14.25","14.25","45.5667","424","106","20","1966",104,105,1,"Betula pendula"
"873","6866","46.5667,15.95","15.95","46.5667","310","106","20","1966",95,98,3,"Betula pendula"
"874","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1966",108,106,-2,"Betula pendula"
"875","6870","45.8,15.1833","15.1833","45.8","220","106","20","1966",96,99,3,"Betula pendula"
"876","6872","46.5,13.7167","13.7167","46.5","864","106","20","1966",115,120,5,"Betula pendula"
"877","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1966",103,100,-3,"Betula pendula"
"878","6874","46.8333,16.3","16.3","46.8333","308","106","20","1966",108,105,-3,"Betula pendula"
"879","6875","46.2,15.5333","15.5333","46.2","245","106","20","1966",103,102,-1,"Betula pendula"
"880","19291","45.6,17.233","17.233","45.6","161","106","20","1966",93,95,2,"Betula pendula"
"881","19293","44.533,15.4","15.4","44.533","566","106","20","1966",107,110,3,"Betula pendula"
"882","19295","46.033,16.55","16.55","46.033","138","106","20","1966",95,97,2,"Betula pendula"
"883","19297","45.267,15.283","15.283","45.267","325","106","20","1966",105,101,-4,"Betula pendula"
"884","19300","45.817,16.033","16.033","45.817","121","106","20","1966",94,94,0,"Betula pendula"
"885","20449","42.7667,18.95","18.95","42.7667","647","106","20","1966",103,108,5,"Betula pendula"
"886","20451","42.8333,19.5167","19.5167","42.8333","944","106","20","1966",118,121,3,"Betula pendula"
"887","6862","46.0167,15.7","15.7","46.0167","179","106","20","1967",110,110,0,"Betula pendula"
"888","6863","46.25,15.25","15.25","46.25","244","106","20","1967",108,106,-2,"Betula pendula"
"889","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1967",107,106,-1,"Betula pendula"
"890","6865","45.5667,14.25","14.25","45.5667","424","106","20","1967",109,107,-2,"Betula pendula"
"891","6866","46.5667,15.95","15.95","46.5667","310","106","20","1967",101,104,3,"Betula pendula"
"892","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1967",110,108,-2,"Betula pendula"
"893","6870","45.8,15.1833","15.1833","45.8","220","106","20","1967",107,105,-2,"Betula pendula"
"894","6872","46.5,13.7167","13.7167","46.5","864","106","20","1967",131,128,-3,"Betula pendula"
"895","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1967",104,100,-4,"Betula pendula"
"896","6874","46.8333,16.3","16.3","46.8333","308","106","20","1967",108,105,-3,"Betula pendula"
"897","6875","46.2,15.5333","15.5333","46.2","245","106","20","1967",106,103,-3,"Betula pendula"
"898","19291","45.6,17.233","17.233","45.6","161","106","20","1967",93,97,4,"Betula pendula"
"899","19293","44.533,15.4","15.4","44.533","566","106","20","1967",111,109,-2,"Betula pendula"
"900","19295","46.033,16.55","16.55","46.033","138","106","20","1967",94,97,3,"Betula pendula"
"901","19297","45.267,15.283","15.283","45.267","325","106","20","1967",103,103,0,"Betula pendula"
"902","19300","45.817,16.033","16.033","45.817","121","106","20","1967",90,94,4,"Betula pendula"
"903","20449","42.7667,18.95","18.95","42.7667","647","106","20","1967",99,103,4,"Betula pendula"
"904","6862","46.0167,15.7","15.7","46.0167","179","106","20","1968",101,98,-3,"Betula pendula"
"905","6863","46.25,15.25","15.25","46.25","244","106","20","1968",103,106,3,"Betula pendula"
"906","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1968",94,92,-2,"Betula pendula"
"907","6865","45.5667,14.25","14.25","45.5667","424","106","20","1968",99,99,0,"Betula pendula"
"908","6866","46.5667,15.95","15.95","46.5667","310","106","20","1968",97,95,-2,"Betula pendula"
"909","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1968",106,105,-1,"Betula pendula"
"910","6870","45.8,15.1833","15.1833","45.8","220","106","20","1968",104,105,1,"Betula pendula"
"911","6872","46.5,13.7167","13.7167","46.5","864","106","20","1968",122,120,-2,"Betula pendula"
"912","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1968",100,96,-4,"Betula pendula"
"913","6874","46.8333,16.3","16.3","46.8333","308","106","20","1968",103,101,-2,"Betula pendula"
"914","6875","46.2,15.5333","15.5333","46.2","245","106","20","1968",101,106,5,"Betula pendula"
"915","19291","45.6,17.233","17.233","45.6","161","106","20","1968",94,95,1,"Betula pendula"
"916","19293","44.533,15.4","15.4","44.533","566","106","20","1968",117,114,-3,"Betula pendula"
"917","19295","46.033,16.55","16.55","46.033","138","106","20","1968",98,100,2,"Betula pendula"
"918","19297","45.267,15.283","15.283","45.267","325","106","20","1968",100,98,-2,"Betula pendula"
"919","19300","45.817,16.033","16.033","45.817","121","106","20","1968",92,91,-1,"Betula pendula"
"920","20449","42.7667,18.95","18.95","42.7667","647","106","20","1968",100,105,5,"Betula pendula"
"921","20451","42.8333,19.5167","19.5167","42.8333","944","106","20","1968",112,122,10,"Betula pendula"
"922","6862","46.0167,15.7","15.7","46.0167","179","106","20","1969",117,116,-1,"Betula pendula"
"923","6863","46.25,15.25","15.25","46.25","244","106","20","1969",113,113,0,"Betula pendula"
"924","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1969",114,113,-1,"Betula pendula"
"925","6865","45.5667,14.25","14.25","45.5667","424","106","20","1969",118,114,-4,"Betula pendula"
"926","6866","46.5667,15.95","15.95","46.5667","310","106","20","1969",119,118,-1,"Betula pendula"
"927","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1969",119,118,-1,"Betula pendula"
"928","6870","45.8,15.1833","15.1833","45.8","220","106","20","1969",117,116,-1,"Betula pendula"
"929","6872","46.5,13.7167","13.7167","46.5","864","106","20","1969",127,125,-2,"Betula pendula"
"930","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1969",114,112,-2,"Betula pendula"
"931","6874","46.8333,16.3","16.3","46.8333","308","106","20","1969",118,117,-1,"Betula pendula"
"932","6875","46.2,15.5333","15.5333","46.2","245","106","20","1969",118,117,-1,"Betula pendula"
"933","19291","45.6,17.233","17.233","45.6","161","106","20","1969",104,101,-3,"Betula pendula"
"934","19293","44.533,15.4","15.4","44.533","566","106","20","1969",125,121,-4,"Betula pendula"
"935","19295","46.033,16.55","16.55","46.033","138","106","20","1969",113,110,-3,"Betula pendula"
"936","19297","45.267,15.283","15.283","45.267","325","106","20","1969",116,116,0,"Betula pendula"
"937","19300","45.817,16.033","16.033","45.817","121","106","20","1969",105,106,1,"Betula pendula"
"938","20449","42.7667,18.95","18.95","42.7667","647","106","20","1969",104,115,11,"Betula pendula"
"939","20451","42.8333,19.5167","19.5167","42.8333","944","106","20","1969",120,118,-2,"Betula pendula"
"940","6862","46.0167,15.7","15.7","46.0167","179","106","20","1970",121,120,-1,"Betula pendula"
"941","6863","46.25,15.25","15.25","46.25","244","106","20","1970",118,115,-3,"Betula pendula"
"942","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1970",110,109,-1,"Betula pendula"
"943","6865","45.5667,14.25","14.25","45.5667","424","106","20","1970",111,114,3,"Betula pendula"
"944","6866","46.5667,15.95","15.95","46.5667","310","106","20","1970",108,111,3,"Betula pendula"
"945","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1970",121,117,-4,"Betula pendula"
"946","6870","45.8,15.1833","15.1833","45.8","220","106","20","1970",115,114,-1,"Betula pendula"
"947","6872","46.5,13.7167","13.7167","46.5","864","106","20","1970",137,139,2,"Betula pendula"
"948","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1970",122,117,-5,"Betula pendula"
"949","6874","46.8333,16.3","16.3","46.8333","308","106","20","1970",116,114,-2,"Betula pendula"
"950","6875","46.2,15.5333","15.5333","46.2","245","106","20","1970",113,110,-3,"Betula pendula"
"951","19291","45.6,17.233","17.233","45.6","161","106","20","1970",110,112,2,"Betula pendula"
"952","19293","44.533,15.4","15.4","44.533","566","106","20","1970",126,126,0,"Betula pendula"
"953","19295","46.033,16.55","16.55","46.033","138","106","20","1970",111,109,-2,"Betula pendula"
"954","19297","45.267,15.283","15.283","45.267","325","106","20","1970",113,110,-3,"Betula pendula"
"955","19300","45.817,16.033","16.033","45.817","121","106","20","1970",110,110,0,"Betula pendula"
"956","20449","42.7667,18.95","18.95","42.7667","647","106","20","1970",107,114,7,"Betula pendula"
"957","20451","42.8333,19.5167","19.5167","42.8333","944","106","20","1970",127,125,-2,"Betula pendula"
"958","6862","46.0167,15.7","15.7","46.0167","179","106","20","1971",110,106,-4,"Betula pendula"
"959","6863","46.25,15.25","15.25","46.25","244","106","20","1971",114,113,-1,"Betula pendula"
"960","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1971",110,107,-3,"Betula pendula"
"961","6865","45.5667,14.25","14.25","45.5667","424","106","20","1971",110,107,-3,"Betula pendula"
"962","6866","46.5667,15.95","15.95","46.5667","310","106","20","1971",108,103,-5,"Betula pendula"
"963","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1971",113,111,-2,"Betula pendula"
"964","6870","45.8,15.1833","15.1833","45.8","220","106","20","1971",112,110,-2,"Betula pendula"
"965","6872","46.5,13.7167","13.7167","46.5","864","106","20","1971",128,125,-3,"Betula pendula"
"966","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1971",110,110,0,"Betula pendula"
"967","6874","46.8333,16.3","16.3","46.8333","308","106","20","1971",112,110,-2,"Betula pendula"
"968","6875","46.2,15.5333","15.5333","46.2","245","106","20","1971",110,109,-1,"Betula pendula"
"969","19291","45.6,17.233","17.233","45.6","161","106","20","1971",105,105,0,"Betula pendula"
"970","19293","44.533,15.4","15.4","44.533","566","106","20","1971",125,127,2,"Betula pendula"
"971","19295","46.033,16.55","16.55","46.033","138","106","20","1971",100,102,2,"Betula pendula"
"972","19296","45.367,18.233","18.233","45.367","231","106","20","1971",99,101,2,"Betula pendula"
"973","19297","45.267,15.283","15.283","45.267","325","106","20","1971",107,107,0,"Betula pendula"
"974","19300","45.817,16.033","16.033","45.817","121","106","20","1971",102,106,4,"Betula pendula"
"975","19527","43.866,18.433","18.433","43.866","560","106","20","1971",111,120,9,"Betula pendula"
"976","20449","42.7667,18.95","18.95","42.7667","647","106","20","1971",107,113,6,"Betula pendula"
"977","6862","46.0167,15.7","15.7","46.0167","179","106","20","1972",91,90,-1,"Betula pendula"
"978","6863","46.25,15.25","15.25","46.25","244","106","20","1972",100,101,1,"Betula pendula"
"979","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1972",93,95,2,"Betula pendula"
"980","6865","45.5667,14.25","14.25","45.5667","424","106","20","1972",101,99,-2,"Betula pendula"
"981","6866","46.5667,15.95","15.95","46.5667","310","106","20","1972",89,92,3,"Betula pendula"
"982","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1972",100,101,1,"Betula pendula"
"983","6870","45.8,15.1833","15.1833","45.8","220","106","20","1972",94,92,-2,"Betula pendula"
"984","6872","46.5,13.7167","13.7167","46.5","864","106","20","1972",121,123,2,"Betula pendula"
"985","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1972",97,98,1,"Betula pendula"
