"specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"americana",16577572,"VDB",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16577572",NA,NA,"county_centroid"
"americana",11585314,"IND",1920,5,25,"1920-05-25","Indiana","Steuben","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11585314",-84.893736,41.721717,"geo_referenced"
"americana",23729749,"Harvard",NA,NA,NA,"","North Carolina","orange ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729749",NA,NA,"county_centroid"
"americana",15221811,"NY",1983,4,10,"1983-04-10","Utah","Washington Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15221811",-113.0065,37.1932,"geo_referenced"
"americana",5284297,"WIS",1960,9,27,"1960-09-27","Wisconsin","grant","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5284297",-90.6982773769934,42.8696515739717,"county_centroid"
"americana",16185682,"MOAR",1989,5,4,"1989-05-04","Pennsylvania","Bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16185682",-75.235731,40.546212,"geo_referenced"
"americana",13268965,"TENN",NA,NA,NA,"","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13268965",-83.9379873056303,35.9929404371036,"county_centroid"
"americana",19700965,"CLEMS",1970,4,15,"1970-04-15","South Carolina","pickens","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19700965",-82.7352240716608,34.8929714931613,"county_centroid"
"americana",4396409,"CHIC",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4396409",NA,NA,"county_centroid"
"americana",5028612,"WIS",1989,6,29,"1989-06-29","Wisconsin","Kenosha","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5028612",-87.95,42.58333,"geo_referenced"
"americana",16538034,"USAM",1972,6,29,"1972-06-29","Mississippi","clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16538034",-88.7822852479268,33.6570335514404,"county_centroid"
"americana",19990250,"NY",1893,6,12,"1893-06-12","Massachusetts","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19990250",NA,NA,"county_centroid"
"americana",11583901,"IND",1911,4,19,"1911-04-19","Indiana","Harrison","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11583901",-86.211017,38.285626,"geo_referenced"
"americana",23729429,"Harvard",NA,NA,NA,"","Missouri","jasper ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729429",NA,NA,"county_centroid"
"americana",24888963,"PAC",NA,NA,NA,"","Pennsylvania","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24888963",NA,NA,"county_centroid"
"americana",11585210,"IND",1929,7,8,"1929-07-08","Indiana","Porter","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11585210",-87.053674,41.528892,"geo_referenced"
"americana",7188754,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188754",NA,NA,"county_centroid"
"americana",23729658,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729658",NA,NA,"county_centroid"
"americana",7188731,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188731",NA,NA,"county_centroid"
"americana",15878129,"CONV",NA,NA,NA,"","South Carolina","spartanburg","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15878129",-81.9903754137124,34.9387474517098,"county_centroid"
"americana",11583938,"IND",1951,9,5,"1951-09-05","Indiana","Greene","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11583938",-87.063595,39.016576,"geo_referenced"
"americana",219478,"USU",1978,5,2,"1978-05-02","Utah","cache","https://midwestherbaria.org/portal/collections/individual/index.php?occid=219478",-111.75314216279,41.7268828152041,"county_centroid"
"americana",23594184,"Harvard",1945,8,28,"1945-08-28","New Hampshire","strafford ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23594184",NA,NA,"county_centroid"
"americana",15369577,"NCU",1938,3,31,"1938-03-31","North Carolina","Wake","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369577",-78.645018,35.792831,"geo_referenced"
"americana",23594196,"Harvard",1907,6,0,"1907-06-00","Massachusetts","suffolk ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23594196",NA,NA,"county_centroid"
"americana",23729861,"Harvard",1929,6,20,"1929-06-20","South Dakota","custer ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729861",NA,NA,"county_centroid"
"americana",24740321,"NY",NA,NA,NA,"","New York","Niagara Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24740321",-79.007959,43.09099,"geo_referenced"
"americana",23729891,"Harvard",NA,NA,NA,"","Virginia","fairfax ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729891",NA,NA,"county_centroid"
"americana",17039112,"VDB",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17039112",NA,NA,"county_centroid"
"americana",23729377,"Harvard",NA,NA,NA,"","Mississippi","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729377",NA,NA,"county_centroid"
"americana",23729411,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729411",NA,NA,"county_centroid"
"americana",16192531,"NCU",NA,NA,NA,"","South Carolina","darlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16192531",-79.9482674734895,34.3329457457822,"county_centroid"
"americana",18326455,"HTTU",NA,NA,NA,"","Tennessee","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=18326455",-85.6739024514981,36.3705146640277,"county_centroid"
"americana",11584063,"IND",1911,5,14,"1911-05-14","Indiana","Delaware","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11584063",-85.350891,40.341957,"geo_referenced"
"americana",23729903,"Harvard",NA,NA,NA,"","Virginia","prince william ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729903",NA,NA,"county_centroid"
"americana",13273715,"TENN",NA,NA,NA,"","Mississippi","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273715",-90.953208312956,33.2783301232415,"county_centroid"
"americana",12547994,"CHRB",1949,8,7,"1949-08-07","New Jersey","ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547994",-74.2838562813544,39.9141614618285,"county_centroid"
"americana",16572568,"VDB",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16572568",NA,NA,"county_centroid"
"americana",23729151,"Harvard",NA,NA,NA,"","Georgia","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729151",NA,NA,"county_centroid"
"americana",23729121,"Harvard",NA,NA,NA,"","District of Columbia","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729121",NA,NA,"county_centroid"
"americana",20393215,"PH",1915,5,8,"1915-05-08","Pennsylvania","lehigh","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393215",-75.5916979793449,40.6164379267531,"county_centroid"
"americana",13268857,"TENN",NA,NA,NA,"","Tennessee","clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13268857",-85.5352702733895,36.5512499934026,"county_centroid"
"americana",20393351,"PH",1937,5,9,"1937-05-09","New Jersey","Gloucester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393351",-75.129679,39.768317,"geo_referenced"
"americana",21373615,"NCU",NA,NA,NA,"","North Carolina","guilford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21373615",-79.7868940541904,36.071098543229,"county_centroid"
"americana",16185673,"MOAR",1997,4,25,"1997-04-25","Pennsylvania","Bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16185673",-75.288999,40.30305,"geo_referenced"
"americana",21204168,"EIU",1971,5,8,"1971-05-08","Illinois","coles","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204168",-88.2268028520681,39.51937042573,"county_centroid"
"americana",9493460,"GA",1992,4,24,"1992-04-24","Georgia","houston ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9493460",NA,NA,"county_centroid"
"americana",20393269,"PH",1938,6,15,"1938-06-15","Pennsylvania","centre","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393269",-77.8300182155912,40.9217683005966,"county_centroid"
"americana",22620043,"KANU",1966,5,15,"1966-05-15","Kansas","Chase","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620043",-96.39278,38.38552,"geo_referenced"
"americana",16912560,"NCU",NA,NA,NA,"","Mississippi","forrest","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912560",-89.2584060068063,31.1946451928671,"county_centroid"
"americana",23729563,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729563",NA,NA,"county_centroid"
"americana",5739473,"LSU",1997,2,10,"1997-02-10","Louisiana","calcasieu","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5739473",-93.3489356999962,30.2369758138058,"county_centroid"
"americana",22619990,"KANU",1958,6,26,"1958-06-26","Kansas","Shawnee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22619990",-95.95174,39.1623,"geo_referenced"
"americana",22918194,"ASU",1960,4,9,"1960-04-09","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22918194",-94.2216888134588,35.9760941259323,"county_centroid"
"americana",19211231,"UCHT",NA,NA,NA,"","Tennessee","maury","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211231",-87.077267876634,35.6297239677556,"county_centroid"
"americana",13269096,"TENN",NA,NA,NA,"","Tennessee","union","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13269096",-83.8310399729696,36.2835959950182,"county_centroid"
"americana",13273686,"TENN",NA,NA,NA,"","Arkansas","yell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273686",-93.413702711886,35.0045598183947,"county_centroid"
"americana",4209135,"BRY",1970,5,26,"1970-05-26","South Dakota","marshall","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4209135",-97.5956897657727,45.7579128609402,"county_centroid"
"americana",23729561,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729561",NA,NA,"county_centroid"
"americana",24591975,"NCU",NA,NA,NA,"","North Carolina","guilford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24591975",-79.7868940541904,36.071098543229,"county_centroid"
"americana",16905224,"COCO",1978,5,9,"1978-05-09","Colorado","el paso","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16905224",-104.517458428788,38.8249896888375,"county_centroid"
"americana",20393204,"PH",1960,8,1,"1960-08-01","Pennsylvania","lehigh","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393204",-75.5916979793449,40.6164379267531,"county_centroid"
"americana",20683299,"WVA",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20683299",NA,NA,"county_centroid"
"americana",20683312,"WVA",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20683312",NA,NA,"county_centroid"
"americana",20393241,"PH",1891,5,2,"1891-05-02","Pennsylvania","York","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393241",-76.534086,40.05083,"geo_referenced"
"americana",23729552,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729552",NA,NA,"county_centroid"
"americana",20509261,"STAR",1965,4,4,"1965-04-04","Arkansas","Phillips","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20509261",-90.601061,34.590366,"geo_referenced"
"americana",23729568,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729568",NA,NA,"county_centroid"
"americana",4209133,"BRY",1983,6,27,"1983-06-27","Wyoming","Crook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4209133",-104.11901,44.47877,"geo_referenced"
"americana",5282433,"WIS",1960,5,5,"1960-05-05","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5282433",-89.9457378044637,43.427671100299,"county_centroid"
"americana",7877601,"NCSC",1994,3,24,"1994-03-24","North Carolina","durham","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7877601",-78.8828951386773,36.0298452769588,"county_centroid"
"americana",4209113,"BRY",2006,6,16,"2006-06-16","Utah","Washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4209113",-113.50729,37.39467,"geo_referenced"
"americana",23729544,"Harvard",NA,NA,NA,"","Missouri","jefferson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23729544",NA,NA,"county_centroid"
"americana",15369721,"NCU",1966,5,6,"1966-05-06","Georgia","elbert","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369721",-82.838635322698,34.1122056007686,"county_centroid"
"americana",21206561,"EIU",1969,4,27,"1969-04-27","Illinois","douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21206561",-88.2231412398938,39.7645528518528,"county_centroid"
"americana",13793094,"COLO",1994,4,16,"1994-04-16","Colorado","Las Animas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793094",-103.08875,37.13941,"geo_referenced"
"americana",16185674,"MOAR",1995,4,25,"1995-04-25","Pennsylvania","Bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16185674",-75.142254,40.320625,"geo_referenced"
"americana",13268991,"TENN",NA,NA,NA,"","Tennessee","marion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13268991",-85.6179533293738,35.1259820913653,"county_centroid"
"americana",20393110,"PH",1923,5,5,"1923-05-05","Pennsylvania","bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393110",-75.1051073654553,40.345539543629,"county_centroid"
