specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,fruit,leaves,bbch.f,bbch.v,flagged,note,flagged_question,question_note,entered_by,imput_date/GPS
umbellata,6774906,UWFP,1978,6,10,1978-06-10,Florida,santa rosa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774906,-87.03013891,30.74563142,county_centroid,N,Y,Y,89,19,,,,,SC,
umbellata,6028963,USMS,1964,5,11,1964-05-11,Florida,leon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6028963,-84.27342715,30.46085222,county_centroid,N,Y,Y,89,17,,,,,SC,
umbellata,15833786,FLAS,1941,7,11,1941-07-11,Florida,lafayette,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15833786,-83.18194356,29.98493348,county_centroid,N,Y,Y,89,17,,,,,SC,date
umbellata,15369769,NCU,1969,7,22,1969-07-22,North Carolina,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369769,-79.89638334,35.33877415,county_centroid,N,Y,Y,89,19,,,,,SC,
umbellata,15369718,NCU,1966,6,13,1966-06-13,Georgia,effingham,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369718,-81.34024961,32.37180931,county_centroid,N,Y,Y,89,19,,,,,SC,
umbellata,19452799,UCHT,2002,4,6,2002-04-06,Georgia,cobb,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452799,-84.59204242,33.93685037,county_centroid,N,N,Y,,,,,,,SC,date
umbellata,10382317,USCS,1987,6,15,1987-06-15,South Carolina,cherokee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10382317,-81.6238273,35.05670442,county_centroid,N,N,Y,,,,,,,SC,date
umbellata,15369733,NCU,1998,4,23,1998-04-23,Mississippi,jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369733,-88.63207341,30.56119308,county_centroid,N,N,Y,,,,,,,SC,
umbellata,9785707,VSC,2014,3,18,2014-03-18,Georgia,Coffee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9785707,-82.86083,31.74854,geo_referenced,Y,N,Y,65,15,,,Y,include the one old leaf?,SC,
umbellata,13284147,TENN,1968,4,1,1968-04-01,Alabama,marengo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13284147,-87.77831202,32.25123243,county_centroid,Y,N,Y,65,11,,,,,SC,date
umbellata,12749316,NCU,2003,6,26,2003-06-26,Georgia,Clarke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12749316,-83.318461,33.960934,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,16049024,FLAS,1990,1,31,1990-01-31,Florida,columbia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16049024,-82.62115508,30.21276594,county_centroid,Y,N,N,65,0,,,,,SC,
umbellata,9358333,USCH,2007,5,18,2007-05-18,South Carolina,Richland County,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9358333,-81.11901728,34.12396045,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,15369740,NCU,1966,7,8,1966-07-08,Georgia,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369740,-82.54079025,32.17190838,county_centroid,N,Y,Y,89,19,,,,,SC,
umbellata,6774883,UWFP,1980,6,14,1980-06-14,Florida,escambia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774883,-87.39657433,30.7209762,county_centroid,N,N,Y,,,,,,,SC,
umbellata,4161811,TTRS,1980,4,27,1980-04-27,Florida,Gadsden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161811,-84.61353416,30.57974529,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,12947647,UARK,1976,10,6,1976-10-06,Arkansas,dallas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12947647,-92.64901096,33.97069263,county_centroid,N,Y,Y,89,19,,,,,SC,date
umbellata,5858375,DSC,1990,7,1,1990-07-01,Mississippi,leflore,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5858375,-90.30537514,33.55282113,county_centroid,N,N,Y,,,,,,,SC,
umbellata,16668591,FSU,1968,4,5,1968-04-05,Alabama,pickens,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668591,-88.08688718,33.28043537,county_centroid,Y,N,Y,65,15,,,,,SC,date
umbellata,15835620,FLAS,1960,2,23,1960-02-23,Florida,highlands,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15835620,-81.336228,27.34477902,county_centroid,Y,N,Y,65,17,,,,,SC,date
umbellata,9330840,USCH,2008,8,1,2008-08-01,South Carolina,Aiken County,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9330840,-81.7895718,33.6734193,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,19701723,CLEMS,1982,3,20,1982-03-20,South Carolina,charleston,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701723,-79.96892012,32.83938124,county_centroid,Y,N,Y,65,9,,,,,SC,
umbellata,16912251,NCU,1912,4,9,1912-04-09,Alabama,lee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912251,-85.35526336,32.60991751,county_centroid,Y,N,N,,,,,,,SC,date
umbellata,24642152,NY,1977,3,19,1977-03-19,Texas,Grimes Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24642152,-95.839395,30.494151,geo_referenced,Y,N,Y,65,9,,,,,SC,
umbellata,16080506,FLAS,2011,6,22,2011-06-22,Florida,Lake,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080506,-81.7204167,28.5472333,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,4161806,TTRS,1981,3,1,1981-03-01,Florida,Jefferson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161806,-83.89531977,30.43808791,geo_referenced,Y,N,Y,65,10,,,,,SC,
umbellata,15369717,NCU,1966,6,13,1966-06-13,Georgia,effingham,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369717,-81.34024961,32.37180931,county_centroid,N,N,Y,,,,,,,SC,
umbellata,11589655,IND,1966,6,19,1966-06-19,South Carolina,McCormick,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11589655,-82.149295,33.688546,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,16912236,NCU,1926,8,12,1926-08-12,Alabama,hale,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912236,-87.62219763,32.76490176,county_centroid,N,N,Y,,,,,,,SC,date
umbellata,10258246,CONV,1968,3,25,1968-03-25,Florida,lake,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10258246,-81.69965559,28.75018418,county_centroid,Y,N,N,65,0,Y,two collection dates,,,SC,date
umbellata,19701710,CLEMS,1990,3,3,1990-03-03,South Carolina,orangeburg,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701710,-80.79996936,33.44573856,county_centroid,Y,N,N,65,0,,,,,SC,
umbellata,6189250,USMS,2013,3,29,2013-03-29,Mississippi,Wayne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6189250,-88.695749,31.838262,geo_referenced,Y,N,Y,65,11,,,,,SC,
umbellata,15369665,NCU,1956,9,21,1956-09-21,North Carolina,anson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369665,-80.10357841,34.97707812,county_centroid,N,N,Y,,,,,,,SC,
umbellata,6774913,UWFP,1990,6,17,1990-06-17,Florida,okaloosa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774913,-86.6027942,30.73988971,county_centroid,N,N,Y,,,,,,,SC,
umbellata,15369836,NCU,2005,6,21,2005-06-21,North Carolina,mcdowell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369836,-82.05954866,35.68278213,county_centroid,N,Y,Y,89,19,,,,,SC,
umbellata,5858370,DSC,1986,3,14,1986-03-14,Mississippi,yazoo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5858370,-90.40386636,32.78736917,county_centroid,Y,N,Y,67,11,,,,,SC,
umbellata,14635116,NBYC,1988,3,25,1988-03-25,South Carolina,greenwood,https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635116,-82.1188212,34.15855276,county_centroid,Y,N,N,65,0,,,,,SC,date
umbellata,13285023,TENN,1998,3,7,1998-03-07,Louisiana,bienville,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285023,-93.04846889,32.35019442,county_centroid,Y,N,Y,67,0,,,,,SC,date
umbellata,3850989,APSC,2004,5,4,2004-05-04,Arkansas,Saline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3850989,-92.25789,34.58068,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,16080130,FLAS,2010,4,28,2010-04-28,Florida,Leon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080130,-84.3587667,30.5784167,geo_referenced,N,Y,Y,89,19,,,,,SC,
umbellata,15836238,FLAS,1966,4,9,1966-04-09,Florida,hernando,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15836238,-82.43249983,28.55569756,county_centroid,N,Y,Y,89,19,,,,,SC,date
umbellata,15369796,NCU,1979,6,5,1979-06-05,Louisiana,caddo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369796,-93.88843278,32.59124739,county_centroid,N,Y,Y,89,19,,,,,SC,
umbellata,5676689,LSU,1977,7,9,1977-07-09,Louisiana,rapides,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5676689,-92.53011007,31.20510797,county_centroid,N,Y,Y,89,19,,,,,SC,
umbellata,16668588,FSU,1937,7,4,1937-07-04,South Carolina,richland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668588,-80.89816959,34.02554611,county_centroid,N,Y,Y,89,19,,,,,SC,date
umbellata,16912257,NCU,1969,6,5,1969-06-05,Arkansas,nevada,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912257,-93.3071694,33.66371797,county_centroid,N,Y,Y,89,19,,,,,SC,date
umbellata,19705283,CLEMS,1991,5,11,1991-05-11,Georgia,oconee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19705283,-83.44436368,33.83016176,county_centroid,N,Y,Y,89,19,,,,,DB,
umbellata,21186572,ANHC,2012,7,5,2012-07-05,Arkansas,Saline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186572,-92.27228,34.57521,geo_referenced,N,Y,Y,89,19,,,,,DB,
umbellata,13574015,TEX,1941,4,13,1941-04-13,Texas,jasper,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574015,-94.02564815,30.7541731,county_centroid,Y,N,Y,65,15,,,,,DB,
umbellata,9177384,LSU,1975,6,13,1975-05-13,Louisiana,red river,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177384,-93.33878346,32.0992281,county_centroid,N,Y,Y,89,19,,,,,DB,date
umbellata,16080116,FLAS,2010,4,13,2010-04-13,Georgia,Decatur,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080116,-84.5646,30.8794667,geo_referenced,N,N,Y,,,,,,,DB,
umbellata,16055058,FLAS,2002,6,15,2002-06-15,Florida,alachua,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16055058,-82.357751,29.66917793,county_centroid,N,N,Y,,,,,,,DB,
umbellata,12509004,DUKE,1937,3,15,1937-03-15,Florida,jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509004,-85.22699975,30.79919469,county_centroid,Y,N,N,65,0,,,,,DB,date
umbellata,15369635,NCU,1931,4,1,1931-04-01,North Carolina,Orange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369635,-79.048944,35.913689,geo_referenced,Y,N,Y,67,11,,,,,DB,
umbellata,15369786,NCU,1966,7,27,1966-07-27,Georgia,stewart,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369786,-84.85070323,32.0705958,county_centroid,N,Y,Y,89,19,,,,,DB,
umbellata,16080211,FLAS,2010,7,7,2010-07-07,Florida,Alachua,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080211,-82.6052,29.6323167,geo_referenced,N,N,Y,,,,,,,DB,
umbellata,16080485,FLAS,2012,10,26,2012-10-26,Florida,Jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080485,-85.328411,30.755095,geo_referenced,N,N,Y,,,,,,,DB,
umbellata,13285046,TENN,1997,7,31,1997-07-31,Louisiana,claiborne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285046,-92.99514158,32.82545749,county_centroid,N,Y,Y,89,19,,,,,DB,date
umbellata,16534078,USAM,1970,6,20,1970-06-20,Alabama,baldwin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16534078,-87.72627168,30.73831437,county_centroid,N,N,Y,,,,,,,DB,
umbellata,15369582,NCU,1893,7,7,1893-07-07,Georgia,de kalb,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369582,-84.23434944,33.76596772,county_centroid,N,Y,Y,89,19,,,,,DB,
umbellata,9177318,LSU,1997,2,23,1997-02-23,Louisiana,ouachita,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177318,-92.1593802,32.4833014,county_centroid,Y,N,N,62,0,,,,,DB,date
umbellata,21269017,UAM,1976,4,3,1976-04-03,Arkansas,polk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21269017,-94.23785272,34.49701429,county_centroid,Y,N,Y,65,0,,,,,DB,
umbellata,13422326,LL,1964,3,10,1964-03-10,Texas,brazoria,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422326,-95.46680542,29.21466373,county_centroid,Y,N,Y,67,17,,,,,DB,
umbellata,4161807,TTRS,1993,3,24,1993-03-24,Georgia,Decatur,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161807,-84.57904505,30.87862008,geo_referenced,Y,N,Y,65,10,,,,,DB,
umbellata,16894682,NCU,NA,NA,NA,,South Carolina,horry,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16894682,-78.98568417,33.92201567,county_centroid,N,N,Y,,,,,,,DB,
umbellata,16816233,UA,1973,3,29,1973-03-29,Alabama,Shelby,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816233,-86.72417,33.34417,geo_referenced,Y,N,N,65,0,,,,,DB,
umbellata,14635274,NBYC,1993,6,27,1993-06-27,South Carolina,newberry,https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635274,-81.60073062,34.2951949,county_centroid,N,Y,Y,89,19,,,,,DB,date
umbellata,16080139,FLAS,2010,5,5,2010-05-05,Florida,Hillsborough,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080139,-82.3258833,27.9875833,geo_referenced,N,N,Y,,,,,,,DB,
umbellata,16521694,NCU,1956,5,31,1956-05-31,South Carolina,anderson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16521694,-82.64607506,34.51971496,county_centroid,N,Y,Y,89,19,,,,,DB,date
umbellata,16573466,VDB,NA,NA,NA,,South Carolina,mccormick,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16573466,-82.31945393,33.91153965,county_centroid,N,N,Y,,,,,,,DB,
umbellata,16080148,FLAS,2010,5,5,2010-05-05,Florida,Marion,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080148,-82.1515833,29.0080333,geo_referenced,N,Y,Y,89,19,,,,,DB,
umbellata,19396572,USF,1972,9,28,1972-09-28,Louisiana,Lincoln Par.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19396572,-92.75,32.5167,geo_referenced,N,Y,Y,89,19,,,,,DB,
umbellata,15837078,FLAS,NA,NA,NA,,Florida,alachua,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15837078,-82.357751,29.66917793,county_centroid,N,N,Y,,,,,,,DB,
umbellata,9177349,LSU,1996,5,30,1996-05-30,Louisiana,winn,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177349,-92.63472222,31.94680798,county_centroid,N,Y,Y,89,19,,,,,DB,
umbellata,13503063,TEX,1996,7,29,1996-07-29,Texas,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13503063,-95.51374149,30.31793805,county_centroid,N,N,Y,,,,,,,DB,
umbellata,4161809,TTRS,1994,2,25,1994-02-25,Florida,Wakulla,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161809,-84.40394371,30.17056524,geo_referenced,Y,N,N,65,0,,,,,DB,
umbellata,16912253,NCU,NA,NA,NA,,Alabama,tuscaloosa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912253,-87.51696088,33.29437697,county_centroid,N,N,Y,,,,,,,DB,
umbellata,16521707,NCU,NA,NA,NA,,South Carolina,chesterfield,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16521707,-80.14083601,34.63645856,county_centroid,N,N,Y,,,,,,,DB,
umbellata,19701699,CLEMS,1980,4,2,1980-04-02,South Carolina,pickens,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701699,-82.73522407,34.89297149,county_centroid,Y,N,N,65,0,,,,,DB,
umbellata,11535323,LSU,1977,6,26,1977-06-26,Louisiana,natchitoches,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535323,-93.09186936,31.72667893,county_centroid,N,Y,Y,89,19,,,,,DB,
umbellata,16080226,FLAS,2010,7,22,2010-07-22,Florida,Putnam,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080226,-81.9173333,29.6239167,geo_referenced,N,Y,Y,89,19,,,,,DB,
umbellata,16080110,FLAS,2010,3,16,2010-03-16,Florida,Alachua,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080110,-82.3000833,29.52075,geo_referenced,Y,N,Y,67,15,,,,,DB,
umbellata,16668576,FSU,1967,3,12,1967-03-12,Alabama,geneva,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668576,-85.8443776,31.09992203,county_centroid,Y,N,N,65,0,,,,,DB,date
umbellata,21269015,UAM,1988,4,9,1988-04-09,Arkansas,drew,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21269015,-91.72331533,33.58639516,county_centroid,Y,N,Y,67,11,,,,,DB,
umbellata,16912305,NCU,1967,3,17,1967-03-17,Georgia,worth,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912305,-83.87770693,31.54633994,county_centroid,Y,N,Y,65,9,,,,,DB,date
umbellata,20847135,GA,1990,2,3,1990-02-03,Florida,marion,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20847135,-82.05455176,29.2032406,county_centroid,Y,N,N,65,0,,,,,DB,
umbellata,16491710,UOS,66,6,19,1966-06-19,South Carolina,mccormick,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491710,-82.31945393,33.91153965,county_centroid,N,N,Y,,,,,,,DB,
umbellata,12947751,UARK,NA,NA,NA,,Arkansas,ouachita,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12947751,-92.88709996,33.59759164,county_centroid,N,N,Y,,,,,,,DB,
umbellata,16668530,FSU,1981,3,12,1981-03-12,Alabama,houston,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668530,-85.31543021,31.15254068,county_centroid,Y,N,N,65,0,,,,,DB,date
umbellata,19701730,CLEMS,1979,6,6,1979-06-06,South Carolina,abbeville,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701730,-82.45850806,34.23021469,county_centroid,N,Y,Y,89,19,,,,,DB,
umbellata,4161796,TTRS,1994,4,16,1994-04-16,Florida,Leon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161796,-84.27766976,30.45845973,geo_referenced,N,N,Y,,,,,,,DB,
